Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2021,2022,,"% Change 2nd week of June 2022, compared to:",
Sinhala Name,,Common Name,June 2nd week average,June 1st week average,June 2nd week average,Last week ,Last Year
1,තෝරා,Seer,1976.67,3260,3326.67,0.020450920245398796,0.6829668078131402
2,පරව් (ලොකු),Trevally (L),1360,2546.67,2548,0.0005222506253263781,0.8735294117647059
3,ගල්මාළු (ලොකු),Rock Fish (L),1180,1900,1913.33,0.007015789473684172,0.6214661016949152
4,තලපත්,Sail fish,1440,2570,2600,0.011673151750972763,0.8055555555555556
5,බලයා,Skipjack tuna,720,1720,1526.66,-0.112406976744186,1.1203611111111111
6,කෙළවල්ලා,Yellowfin tuna,1430,2666,2548,-0.04426106526631658,0.7818181818181819
7,සාලයා (මට්ට),Sardinella,367.5,864,850,-0.016203703703703703,1.3129251700680271
8,මෝරා,Shark,,1720,,,
9,හුරුල්ලා,Herrings,700,1241,1200,-0.033037872683319904,0.7142857142857143
10,කුම්බලා,Indian mackerel,730,1353.33,1400,0.03448530661405576,0.9178082191780822
11,කාරල්ලා,Pony fish,,700,,,
12,කටුවල්ලා,Katuwalla,,,,,
13,හාල්මැස්සා,Anchovies,606.67,,820,,0.35164092504986244
14,ඉස්සා (M),Prawns (M),1340,1415,1452,0.026148409893992933,0.08358208955223881
15, කොප්පරා,Marlins,1480,2902.5,2993.33,0.031293712316968106,1.0225202702702703
16,අලගොඩුවා,Frigate tuna,,1100,1093.33,-0.00606363636363643,
17,ඇටවල්ලා,Kawakawa,660,1106.66,1160,0.04819908553665978,0.7575757575757576
18,ඇටිස්සා,Red Bream,,,,,
19,බෝල්ලා,Big eye scade,640,1256.66,1240,-0.013257364760555824,0.9375
20,ගින්නටි පරව්,Ginnati paraw,740,,,,
21,හබරලි,Needle fish,,,1500,,
22,හැඩැල්ලා,Indian Anchovy,980,1656.67,1660,0.002010056317794085,0.6938775510204082
23,ජීලාවා,Barracuda,1390,2940,2493.33,-0.15192857142857144,0.7937625899280575
24,ලින්නා,Indian Scade,680,1132.5,1060,-0.0640176600441501,0.5588235294117647
25,ලේන පරව්,Rainbow runner,690,1300,1380,0.06153846153846154,1
26,සුද්දා,Threadfin bream,780,1492,1495,0.0020107238605898124,0.9166666666666666
27,සූඩයා,White Sardinella,,,,,
28,දැල්ලා,Cuttle fish,1260,1652.5,1630,-0.01361573373676248,0.29365079365079366
29,කකුළුවා,Sea Crabs(L),1423.33,2790,2933.33,0.0513727598566308,1.0608924142679492
30,තිලාපියා,Thilapia (M),,800,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,
Maharagama and Dematagoda fish markets.,,,440,,,,
**Retail Price collection done by Telephone,,,,,,,
