Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 2nd  week October 2019, compared to:",
Sinhala Name,,Common Name,2nd week October,1st week October,2nd week October,Last week ,Last Year
1,තෝරා,Seer (Nl),1091,1171.43,1008.33,-0.13923153752251524,-0.07577451879010079
2,පරව් (ලොකු),Trevally (L),505.83,460,470,0.021739130434782608,-0.07083407468912478
3,ගල්මාළු (ලොකු),Rock fish (L),­,466.67,425,-0.08929221934129045,­
4,තලපත්,Sail fish,613.33,718.33,731.67,0.01857085183689936,0.1929467007972868
5,බලයා,Skipjack tuna,215.83,380,338.33,-0.10965789473684215,0.5675763332252234
6,කෙළවල්ලා,Yellowfin tuna,568,611.43,560,-0.08411428945259466,-0.014084507042253521
7,සාලයා (මට්ට),Sardinella,140,148,172,0.16216216216216217,0.22857142857142856
8,මෝරා,Sharks,521.67,550,600,0.09090909090909091,0.1501523951923631
9,හුරුල්ලා,Herrings,189.17,322.14,353,0.09579685850872297,0.8660464132790613
10,කුම්බලා,Indian Mackerel,310.83,394.29,342.5,-0.13135002155773673,0.10188849210179203
11,කාරල්ලා,Pony fish,132,150,130,-0.13333333333333333,-0.015151515151515152
12,කටුවල්ලා,Katuwalla,130,200,­,­,­
13,හාල්මැස්සා,Anchovy,280,250,250,0,-0.10714285714285714
14,ඉස්සා (M),"Prawns (M) 3""",793.33,939.29,1037.5,0.10455769783559928,0.30777860411178193
15, කොප්පරා,Marlins,770,883,862,-0.02378255945639864,0.11948051948051948
16,අලගොඩුවා,Frigate tuna,260,236.67,258.33,0.0915198377487641,-0.006423076923076984
17,ඇටවල්ලා,Atawalla,250,325,310,-0.046153846153846156,0.24
18,ඇටිස්සා,Red Bream,553.33,612.5,600,-0.02040816326530612,0.08434388158964805
19,බෝල්ලා,Big eye scade,255.83,258.57,225,-0.129829446571528,-0.12050971348160892
20,ගින්නටි පරව්,Ginnati Paraw,512,532.14,550,0.03356259630924196,0.07421875
21,හබරලි,Needle fish,350,370.71,350.83,-0.05362682420220657,0.002371428571428526
22,හැඩැල්ලා,Indian Anchovies,590,645.83,656.25,0.016134276822073856,0.11228813559322035
23,ජීලාවා,Barracuda,526.67,515.83,487.5,-0.054921194967334275,-0.07437294700666444
24,ලින්නා,Indian Scad,205,193.57,195.83,0.011675362917807611,-0.044731707317073106
25,ලේන පරව්,Rainbow Runner,266,340,275.83,-0.1887352941176471,0.03695488721804505
26,සුද්දා,Threadfin  Bream,337.5,313.57,352.5,0.12415090729342733,0.044444444444444446
27,සූඩයා,White Sardinella,68,113.57,108,-0.04904464207096939,0.5882352941176471
28,දැල්ලා,Squids /Cuttle fish,799.17,840,795,-0.05357142857142857,-0.005217913585344744
29,කකුළුවා,Sea Crabs,450,600,600,0,0.3333333333333333
30,තිලාපියා,Tilapia (M),340,340,315,-0.07352941176470588,-0.07352941176470588
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,
