Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 4th week May 2019, compared to:",
Sinhala Name,,Common Name, 4th week May, 3rd week May, 4th week May,Last week ,Last Year
1,තෝරා,Seer (Nl),1114,1483.33,1514.29,0.02087195701563377,0.359326750448833
2,පරව් (ලොකු),Trevally (L),519,636.67,638,0.0020889942984592346,0.22928709055876687
3,ගල්මාළු (ලොකු),Rock fish (L),620,700,400,-0.42857142857142855,-0.3548387096774194
4,තලපත්,Sail fish,600,700,750,0.07142857142857142,0.25
5,බලයා,Skipjack tuna,377,305,360.83,0.1830491803278688,-0.042891246684350175
6,කෙළවල්ලා,Yellowfin tuna,600,693.33,601.43,-0.1325487141765106,0.00238333333333325
7,සාලයා (මට්ට),Sardinella,150,185,172.86,-0.06562162162162155,0.1524000000000001
8,මෝරා,Sharks,573,650,650,0,0.1343804537521815
9,හුරුල්ලා,Herrings,296,440,452.5,0.028409090909090908,0.5287162162162162
10,කුම්බලා,Indian Mackerel,556,517.5,525.71,0.01586473429951698,-0.05447841726618698
11,කාරල්ලා,Pony fish,125,125,150,0.2,0.2
12,කටුවල්ලා,Katuwalla,­,­,206.67,­,­
13,හාල්මැස්සා,Anchovy,­,­,­,­,­
14,ඉස්සා (M),"Prawns (M) 3""",1083,887.5,857.14,-0.03420845070422537,-0.20855032317636196
15, කොප්පරා,Marlins,751,853.33,877.5,0.028324329391911637,0.16844207723035953
16,අලගොඩුවා,Frigate tuna,318,297.5,343.33,0.15405042016806716,0.07965408805031442
17,ඇටවල්ලා,Atawalla,357,415,350,-0.1566265060240964,-0.0196078431372549
18,ඇටිස්සා,Red Bream,593,675,705,0.044444444444444446,0.18887015177065766
19,බෝල්ලා,Big eye scade,395,373.33,477.5,0.27902927704711655,0.2088607594936709
20,ගින්නටි පරව්,Ginnati Paraw,537,625,965,0.544,0.7970204841713222
21,හබරලි,Needle fish,400,537.5,548.57,0.020595348837209395,0.3714250000000001
22,හැඩැල්ලා,Indian Anchovies,654,600,705,0.175,0.0779816513761468
23,ජීලාවා,Barracuda,618,675,700,0.037037037037037035,0.13268608414239483
24,ලින්නා,Indian Scad,290,278.75,310.83,0.11508520179372192,0.0718275862068965
25,ලේන පරව්,Rainbow Runner,336,322.5,368.75,0.1434108527131783,0.0974702380952381
26,සුද්දා,Threadfin  Bream,­,600,615,0.025,­
27,සූඩයා,White Sardinella,118,137.5,160,0.16363636363636364,0.3559322033898305
28,දැල්ලා,Squids /Cuttle fish,784,787.5,762.5,-0.031746031746031744,-0.0274234693877551
29,කකුළුවා,Sea Crabs,450,595,586.67,-0.014000000000000068,0.30371111111111104
30,තිලාපියා,Tilapia (M),350,403.33,363.33,-0.09917437334192845,0.038085714285714244
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,
