--- 01-Wholesale.csv ---

Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2023,2024,,% Change   compared to:4th week of July 2024,, , ,, ,,,,,
Sinhala Name,,Common Name,4th  week of July,3rd  week of July,4th  week of July,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (L),3066.67,2675,2050,-0.2336448598130841,-0.3315224657364503,, , ,,,, , ,
2,පරව් (ලොකු),Trevally (L),1390,1260,1173.41,-0.06872222222222216,-0.15582014388489202,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1450,1450,1441.67,-0.005744827586206846,-0.005744827586206846, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),1100,1033.33,1075,0.040325936535279217,-0.022727272727272728,, , , , , ,,,
5,තලපත්,Sail fish,1814.29,1733.33,1728.57,-0.0027461591272290855,-0.04724713248708863,,,,, ,,,,
6,බලයා,Skipjack tuna,935.71,745.83,842.86,0.13009667082310977,-0.09922946211967384, ,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1457.14,1425,1416.67,-0.005845614035087668,-0.02777358386977231, ,,,,,,,,
8,සාලයා (මට්ට),Sardinella,557.14,244.17,417.86,0.7113486505303683,-0.249991025595003,,,,,,,,,
9,මෝරා,Sharks,1400,1100,1000,-0.09090909090909091,-0.2857142857142857,,, ,, , ,,,
10,හුරුල්ලා,Herrings,725,683.33,775,0.13415187391157998,0.06896551724137931,,,,,,,,,
11,කුම්බලා,Indian Mackerel,1164.29,916.67,1000,0.0909051239813674,-0.14110745604617403,,,,,,,,,
12,කාරල්ලා,Pony fish,440,300,341.67,0.13890000000000005,-0.2234772727272727,,,,,,,,,
13,කටුවල්ලා,Katuwalla,675,575,381.25,-0.33695652173913043,-0.4351851851851852,,, ,,,,,,
14,හාල්මැස්සා,Anchovy,480,383.33,444,0.15827094148644777,-0.075,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1400,1608.33,1428.57,-0.11176810729141408,0.02040714285714281,,,,,,,,,
16, කොප්පරා,Marlins,2475,2191.67,2278.57,0.039650129809688545,-0.0793656565656565,, ,,,,,,,
17,අලගොඩුවා,Frigate tuna(L),950,650,716.87,0.10287692307692309,-0.2454,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,1060,790,767.86,-0.028025316455696184,-0.2756037735849056,,, ,,,,,,
19,ඇටිස්සා,Red Bream(L),1640,1566.67,1385.71,-0.11550613722098466,-0.15505487804878046,,,,,,,,,
20,බෝල්ලා,Big eye scade,1120,775,910,0.17419354838709677,-0.1875,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,1470,1200,1380,0.15,-0.061224489795918366,, ,,, ,,,,
22,හබරලි,Needle fish,1335.71,1083.33,921.43,-0.14944661368188825,-0.310157144889235,,, ,,,,,,
23,හැඩැල්ලා,Indian Anchovies,1416.67,1400,1303.57,-0.06887857142857147,-0.07983510627033828,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1460,1350,1280,-0.05185185185185185,-0.1232876712328767,,, ,,,,,,
25,ලින්නා,Indian Scad(L),771.43,765,614.29,-0.19700653594771247,-0.20369962277847634,,, ,,,,,,
26,ලින්නා,Indian Scad(S),600,600,487.5,-0.1875,-0.1875,,,,  ,,,,,
27,ලේන පරව්,Rainbow Runner,935.71,716.67,639.29,-0.10797159082981009,-0.3167861837535134,,, ,,,,,,
28,සුද්දා,Threadfin  Bream,1220,950,978.57,0.030073684210526367,-0.19789344262295078,,, ,,,,,, 
29,සූඩයා,White Sardinella,433.33,212.5,262.5,0.23529411764705882,-0.394226109431611,,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1720,1650,1600,-0.030303030303030304,-0.06976744186046512,,,,,,,,,
31,කකුළුවා(L),Sea Crabs(L),2262.5,2240,2057.14,-0.08163392857142864,-0.09076685082872933,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,516.67,516.67,0, ,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,

--- 02-Retail.csv ---

Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2023,2024,,Compared to Average of 4th week of July 2024,, ,,,,,,,
Sinhala Name,,Common Name,Average of 4th week of  July,Average of 3rd week of  July,Average of 4th week of  July,Last week ,Last Year,, ,, ,,,,
1,තෝරා,Seer,4345,4426.67,4070,-0.08057298149624889,-0.06329113924050633,, ,, ,, ,,
2,පරව් (ලොකු),Trevally (L),2904,2393.33,2356,-0.01559751475976983,-0.1887052341597796, , , ,,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2167,2240,2290,0.022321428571428572,0.05676049838486387,, ,,,,,,
4,තලපත්,Sail fish,3220,3013.33,3133.33,0.039823052901607196,-0.026916149068323004,,, ,,,,,
5,බලයා,Skipjack tuna,1747,1386.67,1393.33,0.004802873070016553,-0.20244419004006872,,,,,,,,
6,කෙළවල්ලා,Yellowfin tuna,2773.3,2596.67,2520,-0.029526277886677964,-0.09133523239462019,,, , ,,,, 
7,සාලයා (මට්ට),Sardinella,795,633.33,760,0.20000631582271478,-0.0440251572327044,,,, ,,, ,
8,මෝරා,Shark,2150,2035,1995,-0.019656019656019656,-0.07209302325581396,,,,,,,,
9,හුරුල්ලා,Herrings,1136,926.67,1090,0.17625476167351922,-0.040492957746478875,,,,,,,,
10,කුම්බලා,Indian mackerel,1468,1210,1226.67,0.013776859504132292,-0.1643937329700272,,,,,,,,
11,කාරල්ලා,Pony fish,,,,,,,,,,,,,
12,කටුවල්ලා,Katuwalla,,,635,, ,,,,,,,,
13,හාල්මැස්සා,Anchovies,980,720,,,-1,,,,,,,,
14,ඉස්සා (M),Prawns (M),1822.5,1973.33,1972,-0.0006739876249790594,0.08203017832647462,,,,,,,,
15, කොප්පරා,Marlins,3830,3620,3640,0.0055248618784530384,-0.04960835509138381,,,,,,,,
16,අලගොඩුවා,Frigate tuna,1160,1066.67,1090,0.021871806650604148,-0.0603448275862069,,,,,,,,
17,ඇටවල්ලා,Kawakawa,1353,1160,1115,-0.03879310344827586,-0.17590539541759054,,,,,,,,
18,ඇටිස්සා,Red Bream(L),2100,1855,1810,-0.02425876010781671,-0.1380952380952381,,, ,,,,,
19,බෝල්ලා,Big eye scade,1387,1160,1220,0.05172413793103448,-0.12040374909877433,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1900,1686.67,1766.67,0.04743073630289268,-0.07017368421052628,,,, ,,, ,
21,හබරලි,Needle fish,,1280,1220,-0.046875,,,, ,,,,,
22,හැඩැල්ලා,Indian Anchovy,1712.5,1660,1724,0.03855421686746988,0.006715328467153284,,,,,,,,
23,ජීලාවා,Barracuda,2830,2190,2175,-0.00684931506849315,-0.2314487632508834,,,,,,,,
24,ලින්නා,Indian Scade,1082,984,902.5,-0.08282520325203252,-0.16589648798521256,,,,,,,,
25,ලේන පරව්,Rainbow runner,1327,1146.67,1066.67,-0.06976723904872369,-0.19617935192162766,,,,,,,,
26,සුද්දා,Threadfin bream,1357,1430,1420,-0.006993006993006993,0.04642593957258659,,,,,,,,
27,සූඩයා,White Sardinella,590,360,405,0.125,-0.3135593220338983,,,,,,,,
28,දැල්ලා,Cuttle fish,1933,2120,2100,-0.009433962264150943,0.08639420589756855,,,,,,,,
29,කකුළුවා,Sea Crabs(L),3090,2770,2740,-0.010830324909747292,-0.11326860841423948,,,,,,,,
30,තිලාපියා,Thilapia (M),,980,,,,,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,,,, ,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,,
,,,,,,,,,,,,, ,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
