Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2023,2024,,% Change   compared to:1st week of Nov. 2024,, , ,, , ,,,,
Sinhala Name,,Common Name,1st  week of Nov.,4th  week of Oct.,1st  week of Nov.,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (L),1480,1828.5714285714287,1578.5714285714287,-0.13671875,0.06660231660231666,, , , ,,, , ,
2,පරව් (ලොකු),Trevally (L),832.14,1230,983.3333333333334,-0.20054200542005418,0.18169218320635155,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),985.71,1121.4285714285713,1080,-0.036942675159235584,0.09565693763885925, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),800,816.6666666666666,740,-0.09387755102040812,-0.075,, , , , , ,,,
5,තලපත්,Sail fish,1500,1885.7142857142858,1657.142857142857,-0.12121212121212126,0.10476190476190474,,,,, ,,,,
6,බලයා,Skipjack tuna,660.71,735.7142857142857,639.2857142857143,-0.13106796116504843,-0.03242615627777043, ,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1078.57,1241.6666666666667,1189.2857142857142,-0.04218600191754565,0.10265046708671138, ,,,,,,,,
8,සාලයා (මට්ට),Sardinella,189.29,383.3333333333333,400,0.04347826086956527,1.1131597020444821,,,,,,,,,
9,මෝරා,Sharks,785.71,835.7142857142857,900,0.07692307692307698,0.14546079342250953,,, ,, , ,,,
10,හුරුල්ලා,Herrings,389.29,887.5,732.1428571428571,-0.17505030181086523,0.88071323985424,,,,,,,,,
11,කුම්බලා,Indian Mackerel,428.57,714.2857142857143,685.7142857142857,-0.04000000000000013,0.6000053333511111,,,,,,,,,
12,කාරල්ලා,Pony fish,200,279.1666666666667,193,-0.3086567164179105,-0.035,,,, ,,,,,
13,කටුවල්ලා,Katuwalla,,,466.6666666666667,,,,, ,,,,,,
14,හාල්මැස්සා,Anchovy,300,342.85714285714283,281.25,-0.17968749999999994,-0.0625,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1250,1578.5714285714287,1578.5714285714287,0,0.26285714285714296,,,,,,,,,
16, කොප්පරා,Marlins,1685.71,2228.5714285714284,1921.4285714285713,-0.1378205128205128,0.13983340635611777,, ,,,,,,,
17,අලගොඩුවා,Frigate tuna(L),566.67,550,565,0.02727272727272727,-0.002947041487991175,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,610,700,678.5714285714286,-0.030612244897959207,0.11241217798594845,,, ,,,,,,
19,ඇටිස්සා,Red Bream(L),991.67,1228.5714285714287,1114.2857142857142,-0.09302325581395361,0.12364568282363515,,,,,,,,,
20,බෝල්ලා,Big eye scade,371.43,710,650,-0.08450704225352113,0.7499932692566567,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,700,850,770,-0.09411764705882353,0.1,, ,,, ,,,,
22,හබරලි,Needle fish,735.71,710.7142857142857,589.2857142857143,-0.1708542713567838,-0.19902446033666213,,, ,, ,,,,
23,හැඩැල්ලා,Indian Anchovies,1057.14,1300,1179.1666666666667,-0.0929487179487179,0.11543094260615115,, , , , ,,,,
24,ජීලාවා,Barracuda(L),914.29,1264.2857142857142,1183.3333333333333,-0.06403013182674201,0.2942647664672405,,, ,,,,,,
25,ලින්නා,Indian Scad(L),478.57,525,464.2857142857143,-0.11564625850340138,-0.029847850292090427,,, ,,,,,,
26,ලින්නා,Indian Scad(S),392.86,420,395,-0.05952380952380952,0.005447233111031885,,,,,,,,,
27,ලේන පරව්,Rainbow Runner,585.71,532.1428571428571,425,-0.2013422818791946,-0.2743849345239112,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,589.29,592.8571428571429,557.1428571428571,-0.06024096385542179,-0.05455233052850524,,, ,,,,,, 
29,සූඩයා,White Sardinella,126,249,287.14285714285717,0.1531841652323581,1.2789115646258504, ,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1485.71,1542.857142857143,1625,0.05324074074074072,0.09375315505717802,,,,, ,,,,
31,කකුළුවා(L),Sea Crabs(L),2091.67,1816.6666666666667,1837.5,0.011467889908256838,-0.12151534419865469,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,400,375,-0.0625,,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
