Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2024,2025,,% Change   compared to:4th week of  March 2025,, , ,, , ,,,,
Sinhala Name,,Common Name,4th  week of Mar.,3rd  week of Mar.,4th  week of Mar.,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (Ni-L),1725,1571.4285714285713,1357.142857142857,-0.13636363636363633,-0.2132505175983437,, , , ,, , , ,
2,පරව් (ලොකු),Trevally (L),980,1000,950,-0.05,-0.030612244897959183,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1070,1021.4285714285714,1020,-0.0013986013986014144,-0.04672897196261682, , , , , , ,,,
4,ගල්මාළු (පොඩි),Rock fish (S),766.67,783.3333333333334,770,-0.01702127659574473,0.004343459376263635,, , , , , ,, ,
5,තලපත්,Sail fish,1350,1492.857142857143,1392.857142857143,-0.06698564593301436,0.03174603174603177,, ,,, ,,,,
6,බලයා,Skipjack tuna,525,853.5714285714286,695.83,-0.1848016736401673,0.3253904761904763, ,, ,, ,,,,
7,කෙළවල්ලා,Yellowfin tuna,930,1004.1666666666666,1100,0.09543568464730294,0.1827956989247312, ,,, , ,,,,
8,සාලයා (මට්ට),Sardinella,395.83,404.1666666666667,353.57142857142856,-0.1251840942562593,-0.10675939526708797,,,, , ,,,,
9,මෝරා,Sharks,912.5,900,975,0.08333333333333333,0.0684931506849315,,, , , , ,,,
10,හුරුල්ලා,Herrings,687.5,858.3333333333334,857.1428571428571,-0.0013869625520111777,0.2467532467532467,,,,,,,,,
11,කුම්බලා,Indian Mackerel,733.33,714.2857142857143,739.2857142857143,0.034999999999999996,0.008121465487180795,,,,,,,,,
12,කාරල්ලා,Pony fish,283.33,212.5,240,0.12941176470588237,-0.15293121095542295,, ,, ,, ,,,
13,කටුවල්ලා,Katuwalla,350,400,410,0.025,0.17142857142857143,, , , ,, ,,, 
14,හාල්මැස්සා,Anchovy,425,300,335,0.11666666666666667,-0.21176470588235294,,, , , , ,,,
15,ඉස්සා (M),"Prawns (M) 3""",1670,1871.4285714285713,1771.4285714285713,-0.0534351145038168,0.06073567151411457,, , ,,,,,,
16, කොප්පරා,Marlins,1558.33,1492.857142857143,1571.4285714285713,0.052631578947368335,0.008405518361689375,, , ,,, ,,,
17,අලගොඩුවා,Frigate tuna(L),483.33,825,900,0.09090909090909091,0.8620818074607411,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,640,1007.1428571428571,942.8571428571429,-0.06382978723404249,0.47321428571428575,,, , , , , ,,
19,ඇටිස්සා,Red Bream(L),966.67,1107.142857142857,1021.4285714285714,-0.07741935483870964,0.05664660269644396,,,,,,,,,
20,බෝල්ලා,Big eye scade,660,715,690,-0.03496503496503497,0.045454545454545456,,,, , ,,,,
21,ගින්නටි පරව්,Ginnati Paraw,920,800,858.3333333333334,0.07291666666666671,-0.06702898550724634,, , ,, , ,,,
22,හබරලි,Needle fish,816.67,785.7142857142857,778.5714285714286,-0.00909090909090905,-0.04665112154061176,, , , , , ,,,
23,හැඩැල්ලා,Indian Anchovies,1275,1620,1500,-0.07407407407407407,0.17647058823529413,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1060,1014.2857142857143,1028.5714285714287,0.014084507042253568,-0.029649595687331446,,,, ,,,,,
25,ලින්නා,Indian Scad(L),679.17,623.5714285714286,689.2857142857143,0.10538373424971374,0.014894230142253597,, ,,,,,,,
26,ලින්නා,Indian Scad(S),550,571.4285714285714,607.1428571428571,0.06249999999999991,0.10389610389610383,,,, ,,,, ,
27,ලේන පරව්,Rainbow Runner,650,558.3333333333334,635.7142857142857,0.13859275053304887,-0.021978021978022053,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,866.67,728.5714285714286,695,-0.046078431372549,-0.19808000738458695,,, ,,,,,, 
29,සූඩයා,White Sardinella,297.5,255,235,-0.0784313725490196,-0.21008403361344538, ,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1616.67,1685,1633.3333333333333,-0.030662710187932783,0.010307195242896314,,,,, , ,,,
31,කකුළුවා(L),Sea Crabs(L),2033.33,1850,1642.857142857143,-0.11196911196911195,-0.19203614619508738,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,,,,,,,,,,,, ,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,, ,,,,
