Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 4th week June 2019, compared to:",
Sinhala Name,,Common Name, 4th week June, 3rd week June, 4th week June,Last week ,Last Year
1,තෝරා,Seer (Nl),1345,1516.66,1504.17,-0.008235201033850705,0.11834200743494429
2,පරව් (ලොකු),Trevally (L),608,640,635,-0.0078125,0.044407894736842105
3,ගල්මාළු (ලොකු),Rock fish (L),750,­,400,­,-0.4666666666666667
4,තලපත්,Sail fish,743,768.75,712,-0.07382113821138211,-0.04172274562584118
5,බලයා,Skipjack tuna,358,464.16,415,-0.1059117545673906,0.15921787709497207
6,කෙළවල්ලා,Yellowfin tuna,700,680,700,0.029411764705882353,0
7,සාලයා (මට්ට),Sardinella,214,282,300,0.06382978723404255,0.40186915887850466
8,මෝරා,Sharks,590,625,600,-0.04,0.01694915254237288
9,හුරුල්ලා,Herrings,420,450,456,0.013333333333333334,0.08571428571428572
10,කුම්බලා,Indian Mackerel,575,600,620.83,0.034716666666666736,0.07970434782608703
11,කාරල්ලා,Pony fish,145,­,­,­,­
12,කටුවල්ලා,Katuwalla,300,­,400,­,0.3333333333333333
13,හාල්මැස්සා,Anchovy,405,­,­,­,­
14,ඉස්සා (M),"Prawns (M) 3""",1125,915,925,0.01092896174863388,-0.17777777777777778
15, කොප්පරා,Marlins,762,881.25,869,-0.013900709219858157,0.14041994750656167
16,අලගොඩුවා,Frigate tuna,360,416.66,408,-0.02078433254932085,0.13333333333333333
17,ඇටවල්ලා,Atawalla,395,516.66,426,-0.17547323191266978,0.07848101265822785
18,ඇටිස්සා,Red Bream,658,676.66,766.67,0.1330210149853693,0.1651519756838905
19,බෝල්ලා,Big eye scade,400,470,513,0.09148936170212765,0.2825
20,ගින්නටි පරව්,Ginnati Paraw,694,714,793.33,0.11110644257703087,0.14312680115273782
21,හබරලි,Needle fish,582,576,600,0.041666666666666664,0.030927835051546393
22,හැඩැල්ලා,Indian Anchovies,950,810,785,-0.030864197530864196,-0.1736842105263158
23,ජීලාවා,Barracuda,­,650,700,0.07692307692307693,­
24,ලින්නා,Indian Scad,277,361,466.67,0.29271468144044327,0.6847292418772564
25,ලේන පරව්,Rainbow Runner,392,434,443.33,0.021497695852534526,0.13094387755102035
26,සුද්දා,Threadfin  Bream,570,690,500,-0.2753623188405797,-0.12280701754385964
27,සූඩයා,White Sardinella,135,175,188.33,0.07617142857142864,0.39503703703703713
28,දැල්ලා,Squids /Cuttle fish,896,900,865,-0.03888888888888889,-0.03459821428571429
29,කකුළුවා,Sea Crabs,475,615,582.5,-0.052845528455284556,0.22631578947368422
30,තිලාපියා,Tilapia (M),398,360,383.33,0.0648055555555555,-0.0368592964824121
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,
