Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2019,2020,,"% Change 1st  week September 2020, compared to:",
Sinhala Name,,Common Name,1st week September,4th week August,1st week September,Last week ,Last Year
1,තෝරා,Seer (Nl),1430,1021.4285714285714,1140,0.11608391608391606,-0.20279720279720279
2,පරව් (ලොකු),Trevally (L),606,559.1666666666666,623.3333333333334,0.11475409836065588,0.028602860286028667
3,ගල්මාළු (ලොකු),Rock fish (L),­,,600,­,­
4,තලපත්,Sail fish,700,722.1428571428571,680,-0.05835806132542033,-0.02857142857142857
5,බලයා,Skipjack tuna,365,405.7142857142857,381.6666666666667,-0.05927230046948354,0.04566210045662106
6,කෙළවල්ලා,Yellowfin tuna,810,596,590,-0.010067114093959731,-0.2716049382716049
7,සාලයා (මට්ට),Sardinella,262.14,185,195,0.05405405405405406,-0.2561226825360494
8,මෝරා,Sharks,633.33,546,533.3333333333334,-0.02319902319902313,-0.15789030468581414
9,හුරුල්ලා,Herrings,393,381.42857142857144,296.6666666666667,-0.2222222222222222,-0.2451229855810008
10,කුම්බලා,Indian Mackerel,565.71,452.5,401.6666666666667,-0.11233885819521175,-0.28997778602699853
11,කාරල්ලා,Pony fish,162.5,,150,,-0.07692307692307693
12,කටුවල්ලා,Katuwalla,­,,,­,­
13,හාල්මැස්සා,Anchovy,300,222.5,350,0.5730337078651685,0.16666666666666666
14,ඉස්සා (M),"Prawns (M) 3""",1078.57,970,1137.5,0.17268041237113402,0.05463715845981259
15, කොප්පරා,Marlins,880,897.1428571428571,874.1666666666666,-0.02561040339702761,-0.0066287878787879215
16,අලගොඩුවා,Frigate tuna,391.25,230,380,0.6521739130434783,-0.02875399361022364
17,ඇටවල්ලා,Atawalla,408.33,315,341.6666666666667,0.08465608465608472,-0.1632584755793924
18,ඇටිස්සා,Red Bream,780,775,740,-0.04516129032258064,-0.05128205128205128
19,බෝල්ලා,Big eye scade,370.71,260,,,
20,ගින්නටි පරව්,Ginnati Paraw,778.33,620,728.75,0.17540322580645162,-0.06370048693998695
21,හබරලි,Needle fish,568.53,518.3333333333334,508.3333333333333,-0.019292604501607826,-0.10588124930375999
22,හැඩැල්ලා,Indian Anchovies,676.67,733.3333333333334,925,0.2613636363636363,0.36698833995891655
23,ජීලාවා,Barracuda,­,650,636,­,­
24,ලින්නා,Indian Scad,330,211.42857142857142,330,0.5608108108108109,0
25,ලේන පරව්,Rainbow Runner,392.86,283.75,355,0.2511013215859031,-0.09637020821666754
26,සුද්දා,Threadfin  Bream,503,333.3333333333333,412.5,0.23750000000000007,-0.17992047713717693
27,සූඩයා,White Sardinella,184,138.75,143,0.03063063063063063,-0.22282608695652173
28,දැල්ලා,Squids /Cuttle fish,895,790,683.3333333333334,-0.13502109704641346,-0.23649906890130348
29,කකුළුවා,Sea Crabs,550,522.1428571428571,625,0.19699042407660747,0.13636363636363635
30,තිලාපියා,Tilapia (M),335,324.2857142857143,333.3333333333333,0.027900146842878087,-0.004975124378109509
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,
