Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,, ,2024,,% Change   compared to:1th week of Dec. 2024,, , ,, , ,,,,
Sinhala Name,,Common Name,1st  week of Dec.,4th  week of Nov.,1st  week of Dec.,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (L),2014.29,1835.71,1966.6666666666667,0.0713384285462664,-0.023642739294408067,, , , ,,, , ,
2,පරව් (ලොකු),Trevally (L),1235.77,1257.142857142857,1300,0.034090909090909116,0.05197569126941099,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1200,1150,1320,0.14782608695652175,0.1, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),950,850,950,0.11764705882352941,0,, , , , , ,,,
5,තලපත්,Sail fish,1608.33,1764.2857142857142,1716.6666666666667,-0.0269905533063427,0.06735972509787595,,,,, ,,,,
6,බලයා,Skipjack tuna,914.29,721.4285714285714,903.5714285714286,0.2524752475247524,-0.011723382546644292, ,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1150,1341.6666666666667,1385.7142857142858,0.03283052351375332,0.20496894409937894, ,,,, ,,,,
8,සාලයා (මට්ට),Sardinella,400.83,407.14,405,-0.00525617723633145,0.010403412918194787,,,,,,,,,
9,මෝරා,Sharks,875,975,991.6666666666666,0.017094017094017054,0.1333333333333333,,, ,, , ,,,
10,හුරුල්ලා,Herrings,550,725,1000,0.3793103448275862,0.8181818181818182,,,,,,,,,
11,කුම්බලා,Indian Mackerel,653.57,712.5,792.8571428571429,0.1127819548872181,0.21311740572110535,,,,,,,,,
12,කාරල්ලා,Pony fish,292.86,233.33,212.5,-0.08927270389577,-0.27439732295294683,, ,, ,,,,,
13,කටුවල්ලා,Katuwalla,430,366.6666666666667,533.3333333333334,0.4545454545454546,0.24031007751937994,, , ,,,,,, 
14,හාල්මැස්සා,Anchovy,400,375,375,0,-0.0625,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1271,1700,1842.857142857143,0.08403361344537817,0.44992694166573005,,, ,,,,,,
16, කොප්පරා,Marlins,2014.29,2150,2042.857142857143,-0.049833887043189355,0.014182239328568838,, ,,,, ,,,
17,අලගොඩුවා,Frigate tuna(L),825,650,831.25,0.27884615384615385,0.007575757575757576,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,1028.57,787.5,941.6666666666666,0.19576719576719573,-0.08448946919833683,,, , ,,,,,
19,ඇටිස්සා,Red Bream(L),1383.33,1316.6666666666667,1325,0.006329113924050575,-0.04216636666594372,,,,,,,,,
20,බෝල්ලා,Big eye scade,632.24,650,741.6666666666666,0.14102564102564097,0.17307773419376601,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,996.03,1000,1041.6666666666667,0.04166666666666674,0.04581856637517622,, ,,, ,,,,
22,හබරලි,Needle fish,914.29,745,975,0.3087248322147651,0.06640125124413483,, , , , ,,,,
23,හැඩැල්ලා,Indian Anchovies,1342.86,1360,1837.5,0.35110294117647056,0.36834815245073954,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1216.07,1241.6666666666667,1368.75,0.10234899328859054,0.1255519830272929,,,,,,,,,
25,ලින්නා,Indian Scad(L),702.14,650,954.17,0.4679538461538461,0.35894550944256126,,,,,,,,,
26,ලින්නා,Indian Scad(S),570,512.5,783.3333333333334,0.5284552845528456,0.3742690058479533,,,,,,,, ,
27,ලේන පරව්,Rainbow Runner,721.43,571.43,817.8571428571429,0.43124642188394546,0.13366112146312595,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,1033.33,612.5,975,0.5918367346938775,-0.056448569188932804,,, ,,,,,, 
29,සූඩයා,White Sardinella,270,233.33333333333334,260,0.11428571428571424,-0.037037037037037035, ,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1442.86,1621.4285714285713,1928.57142857143,0.18942731277533137,0.33663101657224553,,,,, ,,,,
31,කකුළුවා(L),Sea Crabs(L),1970,2030,1925,-0.05172413793103448,-0.02284263959390863,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,500,420,-0.16,,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
