Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2024,2025,,% Change   compared to:4th week of  Aug 2025,, , ,, , ,,,,
Sinhala Name,,Common Name,4th  week of Aug,3rd  week of Aug,4th  week of Aug,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (Ni-L),2000,2633.3333333333335,2700,0.025316455696202472,0.35,, , , ,, , , ,
2,පරව් (ලොකු),Trevally (L),1128.57,1441.6666666666667,1228.5714285714287,-0.1478117258464079,0.08860897292275069,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1028.57,1300,1358.3333333333333,0.044871794871794816,0.320603686023638, , , , , , ,,,
4,ගල්මාළු (පොඩි),Rock fish (S),814.29,950,878.5714285714286,-0.07518796992481205,0.07894168978058012,, , , , , ,, ,
5,තලපත්,Sail fish,1816.67,1964.2857142857142,1807.142857142857,-0.07999999999999999,-0.00524428919789668,, ,,, ,,,,
6,බලයා,Skipjack tuna,775,950,750,-0.21052631578947367,-0.03225806451612903, , , , , ,,,,
7,කෙළවල්ලා,Yellowfin tuna,1185.71,1514.2857142857142,1335.7142857142858,-0.11792452830188671,0.12651009581962347, , ,, , ,,,,
8,සාලයා (මට්ට),Sardinella,325,343,310.7142857142857,-0.09412744689712617,-0.04395604395604393,,,, , ,,,,
9,මෝරා,Sharks,900,1183.3333333333333,1121.4285714285713,-0.052313883299798816,0.24603174603174593,,, , , , ,,,
10,හුරුල්ලා,Herrings,683.33,828.5714285714286,882.1428571428571,0.06465517241379308,0.290947063853273,,,, ,,, ,,
11,කුම්බලා,Indian Mackerel,885.71,1141.6666666666667,1114.2857142857142,-0.023983315954118997,0.2580706035674365,,,,,,,,,
12,කාරල්ලා,Pony fish,340,350,320,-0.08571428571428572,-0.058823529411764705,, , , ,, ,,,
13,කටුවල්ලා,Katuwalla,433.33,700,,,,, , , ,, ,,, 
14,හාල්මැස්සා,Anchovy,412.5,537.5,410,-0.2372093023255814,-0.006060606060606061,,, , , , ,,,
15,ඉස්සා (M),"Prawns (M) 3""",1671.43,1964.2857142857142,1750,-0.10909090909090906,0.04700765213021182,, , , ,,,,,
16, කොප්පරා,Marlins,2266.67,2171.4285714285716,2142.8571428571427,-0.013157894736842254,-0.054623238999438564,, , , ,, ,,,
17,අලගොඩුවා,Frigate tuna(L),570,725,783.3333333333334,0.08045977011494258,0.3742690058479533,,, ,,,,,,
18,ඇටවල්ලා,Kawakawa,737.5,950,957.1428571428571,0.007518796992481169,0.297820823244552,,, , , , , ,,
19,ඇටිස්සා,Red Bream(L),1320,1462.5,1428.5714285714287,-0.023199023199023134,0.08225108225108232,,,,,,,,,
20,බෝල්ලා,Big eye scade,750,675,771.43,0.14285925925925919,0.028573333333333267,,,, , ,,,,
21,ගින්නටි පරව්,Ginnati Paraw,1040,1450,1275,-0.1206896551724138,0.22596153846153846,, , ,, , ,,,
22,හබරලි,Needle fish,1007.14,1141.6666666666667,1085.7142857142858,-0.04900938477580814,0.07801724260210675, , , , , , ,,,
23,හැඩැල්ලා,Indian Anchovies,1178.57,1278,1307.142857142857,0.02280348759221996,0.10909225344515572,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1100,1530,1366.6666666666667,-0.10675381263616553,0.2424242424242425,, , , ,, ,,,
25,ලින්නා,Indian Scad(L),464.29,589.2857142857143,619.2857142857143,0.050909090909090904,0.3338338415337705,, , ,,,,,,
26,ලින්නා,Indian Scad(S),391.67,487.5,540,0.1076923076923077,0.3787116705389741,,,, ,,,, ,
27,ලේන පරව්,Rainbow Runner,583.33,528.5714285714286,553.5714285714286,0.0472972972972973,-0.05101498539175335,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,853.33,1200,1100,-0.08333333333333333,0.2890675354200602,,, , , ,,,, 
29,සූඩයා,White Sardinella,250,300,256.67,-0.14443333333333327,0.026680000000000065, ,, ,,, , ,,
30,දැල්ලා,Squids /Cuttle fish(Peeli),1600,1678.5714285714287,1614.2857142857142,-0.03829787234042563,0.008928571428571388,,,,, , ,,,
31,කකුළුවා(L),Sea Crabs(L),2157.14,2480,2466.6666666666665,-0.0053763440860215665,0.14348937327510808,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,500,475,-0.05,,,,,, ,,, ,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,
,,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,, ,,,,
