Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2024,2025,,% Change   compared to:3rd week of Feb. 2025,, ,,,,,,,
Sinhala Name,,Common Name,3rd week of Feb.,2nd week of Feb.,3rd week of Feb.,Last week ,Last Year,, , ,,,,, 
1,තෝරා,Seer,3720,2985,3020,0.011725293132328308,-0.1881720430107527,, , ,, ,,,
2,පරව් (ලොකු),Trevally (L),2420,2120,2048,-0.033962264150943396,-0.1537190082644628, , , , ,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2120,2190,2126.67,-0.02891780821917805,0.003146226415094374,, ,,,,,,
4,තලපත්,Sail fish,2845,2496.67,2460,-0.014687563835028287,-0.13532513181019332,,, ,,,,,
5,බලයා,Skipjack tuna,1247,1230,1180,-0.04065040650406504,-0.053728949478749,,,, ,,,,
6,කෙළවල්ලා,Yellowfin tuna,2370,2240,1976,-0.11785714285714285,-0.16624472573839663,,, ,,,, ,
7,සාලයා (මට්ට),Sardinella,668,493.33,465,-0.05742606368961949,-0.30389221556886226,,, ,,, ,,
8,මෝරා,Shark,2067,1880,1995,0.061170212765957445,-0.03483309143686502,,,,,,,,
9,හුරුල්ලා,Herrings,1040,1133.33,1133.33,0,0.08974038461538454,,,,,,,,
10,කුම්බලා,Indian mackerel,1130,1180,933.33,-0.2090423728813559,-0.17404424778761057,,,,,,,,
11,කාරල්ලා,Pony fish,470,,520,,0.10638297872340426,,, ,,,,,
12,කටුවල්ලා,Katuwalla,1160,660,590,-0.10606060606060606, ,, ,,,,,,
13,හාල්මැස්සා,Anchovies,920,660,,,,,,,,,,,
14,ඉස්සා (M),Prawns (M),1900,2486.67,2496,0.003752005694362311,0.3136842105263158,,,,,,,,
15, කොප්පරා,Marlins,3190,3090,2860,-0.0744336569579288,-0.10344827586206896,,,,,,,,
16,අලගොඩුවා,Frigate tuna,1065,895,840,-0.061452513966480445,-0.2112676056338028,,, ,,,,,
17,ඇටවල්ලා,Kawakawa,1047,920,870,-0.05434782608695652,-0.16905444126074498,,,,,,,,
18,ඇටිස්සා,Red Bream(L),1820,1810,1780,-0.016574585635359115,-0.02197802197802198,,,,,,,,
19,බෝල්ලා,Big eye scade,1007,1106.67,1066.67,-0.036144469444369144,0.05925521350546184,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1170,1095,1066.67,-0.025872146118721396,-0.08831623931623925,,, ,,, ,,
21,හබරලි,Needle fish,1220,1150,1120,-0.02608695652173913,-0.08196721311475409,,,,,,,,
22,හැඩැල්ලා,Indian Anchovy,1793,2300,2150,-0.06521739130434782,0.19910764082543222,,                                                                                                                                                                                                                                                                                                                                     ,,,,,,
23,ජීලාවා,Barracuda(L),2048,2100,2060,-0.01904761904761905,0.005859375,,,,,,,,
24,ලින්නා,Indian Scade,913,875,856,-0.021714285714285714,-0.0624315443592552,,, ,,,,,
25,ලේන පරව්,Rainbow runner,1133,956.67,865,-0.0958219657771227,-0.23654015887025595,,,,,,,,
26,සුද්දා,Threadfin bream,1287,1106.67,970,-0.12349661597404833,-0.2463092463092463,,,,,,,,
27,සූඩයා,White Sardinella,415,340,330,-0.029411764705882353,-0.20481927710843373,,,,, ,,,
28,දැල්ලා,Cuttle fish,1907,2130,2150,0.009389671361502348,0.1274252753015207,,,,,,,,
29,කකුළුවා,Sea Crabs(L),2390,2526.67,2550,0.009233497053433938,0.06694560669456066,,,,,,,,
30,තිලාපියා,Thilapia (M),920,,1100,,0.1956521739130435,,,,,,,,
