Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2025,2026,,% Change   compared to:1st week of Feb. 2026,, , ,, , ,,,,
Sinhala Name,,Common Name,1st  week of Feb.,4th  week of Jan.,1st  week of Feb.,Last week ,Last Year,, ,, , ,,,,
1,තෝරා,Seer (Ni-L),1366.6666666666667,2040,2500,0.22549019607843138,0.8292682926829267,, , , ,, , , ,
2,පරව් (ලොකු),Trevally (L),1010,1125,1325,0.17777777777777778,0.3118811881188119,  , , ,  , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1066.6666666666667,1230,1383.3333333333333,0.12466124661246607,0.29687499999999983, , , , , , ,,,
4,ගල්මාළු (පොඩි),Rock fish (S),683.3333333333334,900,1183.3333333333333,0.3148148148148147,0.7317073170731705,, , , , , ,, ,
5,තලපත්,Sail fish,1578.5714285714287,1962.5,1900,-0.03184713375796178,0.20361990950226236,, , , , ,,,,
6,බලයා,Skipjack tuna,470.8333333333333,810.7142857142857,916.6666666666666,0.13069016152716595,0.9469026548672567, , , , , , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1004.1666666666666,1300,1341.6666666666667,0.03205128205128211,0.3360995850622408, , , , , ,,,,
8,සාලයා (මට්ට),Sardinella,320.8333333333333,495,420,-0.15151515151515152,0.3090909090909092,,, , , , ,,,
9,මෝරා,Sharks,987.5,1150,1300,0.13043478260869565,0.31645569620253167,,, , , , ,,,
10,හුරුල්ලා,Herrings,757.1428571428571,950,1140,0.2,0.5056603773584907,, ,, ,,, ,,
11,කුම්බලා,Indian Mackerel,800,1187.5,1150,-0.031578947368421054,0.4375,,,,,,,,,
12,කාරල්ලා,Pony fish,225,343.75,300,-0.12727272727272726,0.3333333333333333,, , , ,, , ,,
13,කටුවල්ලා,Katuwalla,500,560.7142857142857,590,0.05222929936305742,0.18,, , , ,, ,,, 
14,හාල්මැස්සා,Anchovy,233.33333333333334,462.5,495,0.07027027027027027,1.1214285714285712,,, , , , ,,,
15,ඉස්සා (M),"Prawns (M) 3""",1871.4285714285713,2257.1428571428573,2141.6666666666665,-0.05116033755274277,0.14440203562340964,, , , ,,,,,
16, කොප්පරා,Marlins,1741.6666666666667,2228.5714285714284,2216.6666666666665,-0.0053418803418803515,0.2727272727272726,, , , ,, ,,,
17,අලගොඩුවා,Frigate tuna(L),675,,1000,,0.48148148148148145,,, ,,,,,,
18,ඇටවල්ලා,Kawakawa,687.5,937.5,1200,0.28,0.7454545454545455,,, , , , , ,,
19,ඇටිස්සා,Red Bream(L),1100,1260,1458.3333333333333,0.15740740740740736,0.3257575757575757,,,,,,,,,
20,බෝල්ලා,Big eye scade,783.33,940,900,-0.0425531914893617,0.14894105932365664,,, , , ,,,,
21,ගින්නටි පරව්,Ginnati Paraw,816.6666666666666,1200,1366.6666666666667,0.13888888888888895,0.6734693877551022,, , ,, , ,,,
22,හබරලි,Needle fish,775,1064.2857142857142,1200,0.12751677852349,0.5483870967741935, , , , , , ,,,
23,හැඩැල්ලා,Indian Anchovies,1886.67,1775,2041.6666666666667,0.1502347417840376,0.08215356509970831,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1000,1308.3333333333333,1320,0.008917197452229358,0.32,, , , ,, ,,,
25,ලින්නා,Indian Scad(L),625,853.5714285714286,929.1666666666666,0.08856345885634587,0.4866666666666666,, , ,,,,,,
26,ලින්නා,Indian Scad(S),500,712.5,840,0.17894736842105263,0.68,,,, ,,,, ,
27,ලේන පරව්,Rainbow Runner,585.7142857142857,835.7142857142857,833.3333333333334,-0.0028490028490027455,0.4227642276422766,,, , , , ,,,
28,සුද්දා,Threadfin  Bream,785.7142857142857,1058.3333333333333,1350,0.27559055118110243,0.7181818181818183,,, ,, ,,,, 
29,සූඩයා,White Sardinella,198.57,362.5,308.3333333333333,-0.14942528735632188,0.5527689647647345, ,, ,,, , ,,
30,දැල්ලා,Squids /Cuttle fish(Peeli),1528.5714285714287,1741.6666666666667,1700,-0.023923444976076597,0.1121495327102803,,, , , , ,,,
31,කකුළුවා(L),Sea Crabs(L),2050,1950,2350,0.20512820512820512,0.14634146341463414,, ,, ,,,,,
32,තිලාපියා,Tilapia (M),500,,0,,,,,,, ,,, ,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,, ,,,,,
,,,,,,,,, , ,,,,,,
,,,,,,,,, ,,,,,,,
,,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,, ,,,,
