Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2023,2024,,Compared to Average of 3rd  week of April 2024,,,,,,,,,
Sinhala Name,,Common Name,Average of 3rd  week of  April,Average of 2nd  week of  April,Average of 3rd  week of  April,Last week ,Last Year,,, ,,,,,
1,තෝරා,Seer,2780,3092,3266.67,0.05649094437257441,0.17506115107913672,,, ,,,, ,
2,පරව් (ලොකු),Trevally (L),2193.33,2193.33,2220,0.01215959294770968,0.01215959294770968,, , , ,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2020,2080,2120,0.019230769230769232,0.04950495049504951,,, ,,,,,
4,තලපත්,Sail fish,2426.67,2495,2548,0.02124248496993988,0.04999855769428885,,,,,,,,
5,බලයා,Skipjack tuna,1327,1226.67,1280,0.04347542533851804,-0.03541823662396383,,,,,,,,
6,කෙළවල්ලා,Yellowfin tuna,2295,2018,2060,0.02081268582755203,-0.10239651416122005,,,, ,,,,
7,සාලයා (මට්ට),Sardinella,560,640,655,0.0234375,0.16964285714285715,,,,,,,,
8,මෝරා,Shark,1760,1893.33,1910,0.008804592965832725,0.08522727272727272,,,,,,,,
9,හුරුල්ලා,Herrings,876,886.67,936.67,0.056390765448250196,0.06925799086757986,,,,,,,,
10,කුම්බලා,Indian mackerel,975,1066.67,1093.33,0.02499367189477519,0.12136410256410249,,,,,,,,
11,කාරල්ලා,Pony fish,,440,420,-0.045454545454545456, ,,,,,,,,
12,කටුවල්ලා,Katuwalla,,,,, ,,,,,,,,
13,හාල්මැස්සා,Anchovies,693,,910,,0.31313131313131315,,,,,,,,
14,ඉස්සා (M),Prawns (M),1706.67,2236,2235,-0.0004472271914132379,0.30956775475047893,,,,,,,,
15, කොප්පරා,Marlins,3020,3190,3160,-0.009404388714733543,0.046357615894039736,,,,,,,,
16,අලගොඩුවා,Frigate tuna,865,1040,1205,0.15865384615384615,0.3930635838150289,,,,,,,,
17,ඇටවල්ලා,Kawakawa,1070,1096.67,1240,0.13069565138099876,0.1588785046728972,,,,,,,,
18,ඇටිස්සා,Red Bream(L),1260,1780,1860,0.0449438202247191,0.47619047619047616,,,, ,,,,
19,බෝල්ලා,Big eye scade,905,986.67,1160,0.1756717038118115,0.281767955801105,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1380,1253.33,,,-1,,,,,,,, 
21,හබරලි,Needle fish,,1130,1320,0.168141592920354, ,,,,,,,,
22,හැඩැල්ලා,Indian Anchovy,1255,1630,1360,-0.1656441717791411,0.08366533864541832,,,,,,,,
23,ජීලාවා,Barracuda,2093,1993.33,2030,0.018396351833364306,-0.030100334448160536,,,,,,,,
24,ලින්නා,Indian Scade,995,920,994,0.08043478260869565,-0.0010050251256281408,,,,,,,,
25,ලේන පරව්,Rainbow runner,1060,1120,1205,0.07589285714285714,0.13679245283018868,,,,,,,,
26,සුද්දා,Threadfin bream,,1130,1245,0.10176991150442478,,,,,,,,,
27,සූඩයා,White Sardinella,460,440,473.33,0.07574999999999997,0.028978260869565182,,,,,,,,
28,දැල්ලා,Cuttle fish,2020,1806.67,1813.33,0.0036863400621031258,-0.10231188118811885,,,,,,,,
29,කකුළුවා,Sea Crabs(L),2570,2640,2670,0.011363636363636364,0.038910505836575876,,,,,,,,
30,තිලාපියා,Thilapia (M),,,1020,, ,,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,,,,,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
