Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
Variety,,,2024,2025,,% Change   compared to:3rd week of July 2025,, ,,,, ,,
Sinhala Name,,Common Name,3rd week of July,2nd week of July,3rd week of July,Last week ,Last Year,, , ,,,,
1,තෝරා,Seer,4426.67,4120,3900,-0.05339805825242718,-0.11897656703571761,, , ,, ,,
2,පරව් (ලොකු),Trevally (L),2393.33,2536,2750,0.08438485804416404,0.14902666995357935, , , , ,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2240,2440,2540,0.040983606557377046,0.13392857142857142,, ,, ,,,
4,තලපත්,Sail fish,3013.33,3032,3055,0.007585751978891821,0.013828555120083122,,, ,, ,,
5,බලයා,Skipjack tuna,1386.67,1925,1780,-0.07532467532467532,0.2836507604549027,,,, ,,,
6,කෙළවල්ලා,Yellowfin tuna,2596.67,2646.67,2741.67,0.03589416134236607,0.05584074988350464,,, ,, ,, 
7,සාලයා (මට්ට),Sardinella,633.33,920,860,-0.06521739130434782,0.3579018836941246,,, , ,, ,
8,මෝරා,Shark,2035,2035,2050,0.007371007371007371,0.007371007371007371,,,,,,,
9,හුරුල්ලා,Herrings,926.67,1304,1153.33,-0.11554447852760742,0.24459624245955947,, ,,,,,
10,කුම්බලා,Indian mackerel,1210,1526.67,1540,0.008731421983794747,0.2727272727272727,,,,,,, 
11,කාරල්ලා,Pony fish,,,,,,,, ,, ,,
12,කටුවල්ලා,Katuwalla,,780,,,,, ,,,,,
13,හාල්මැස්සා,Anchovies,720,,733.33,,0.018513888888888944,,,, ,,,
14,ඉස්සා (M),Prawns (M),1973.33,1980,2025,0.022727272727272728,0.026184165851631545,, , ,,,,
15, කොප්පරා,Marlins,3620,3496.67,3670,0.04957001947567255,0.013812154696132596,,,,,,,
16,අලගොඩුවා,Frigate tuna,1066.67,1220,1240,0.01639344262295082,0.16249636719885244,,, , ,,,
17,ඇටවල්ලා,Kawakawa,1160,1280,1290,0.0078125,0.11206896551724138,,, , ,,,
18,ඇටිස්සා,Red Bream(L),1855,1860,1930,0.03763440860215054,0.04043126684636118,,,,, ,,
19,බෝල්ලා,Big eye scade,1160,1485,1490,0.003367003367003367,0.28448275862068967,,,,, ,,
20,ගින්නටි පරව්,Ginnati paraw,1686.67,1503.33,1545,0.027718465007682994,-0.08399390515038511,,, ,,, ,
21,හබරලි,Needle fish,1280,1526.67,1420,-0.06987102648247498,0.109375,,, ,,,,
22,හැඩැල්ලා,Indian Anchovy,1660,1625,1695,0.043076923076923075,0.02108433734939759,,                                                                                                                                                                                                                                                                                                                                     ,,,,,
23,ජීලාවා,Barracuda(L),2190,2760,2640,-0.043478260869565216,0.2054794520547945,,,,,,,
24,ලින්නා,Indian Scade,984,936,1043.33,0.11466880341880334,0.060294715447154396,,, ,,,,
25,ලේන පරව්,Rainbow runner,1146.67,1052,1080,0.026615969581749048,-0.05814227284223017,,,,,,,
26,සුද්දා,Threadfin bream,1430,1317.5,1480,0.12333965844402277,0.03496503496503497,,,,,,,
27,සූඩයා,White Sardinella,360,610,530,-0.13114754098360656,0.4722222222222222,,,,, ,,
28,දැල්ලා,Cuttle fish,2120,2160,2150,-0.004629629629629629,0.014150943396226415,,,,,,,
29,කකුළුවා,Sea Crabs(L),2770,3190,2820,-0.11598746081504702,0.018050541516245487,,,,,,,
30,තිලාපියා,Thilapia (M),980,900,,,,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,,, ,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,
,,,,,,,, ,,,, ,,
