Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2022,2023,,% Change   compared to:3rd week of Dec.2023,, ,,,,,,,,
Sinhala Name,,Common Name,3rd  week of Dec,2nd  week of Dec,3rd  week of Dec,Last week ,Last Year,,, , , ,,,,
1,තෝරා,Seer (L),2200,2033.33,2200,0.08196898683440469,0,, ,,,,, ,,
2,පරව් (ලොකු),Trevally (L),1250,1116.67,1321.43,0.1833666168160692,0.05714400000000005,  , , ,, ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1185.71,1050,1258.33,0.19840952380952373,0.061246004503630644, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),840,866.67,930,0.07307279587386208,0.10714285714285714,, ,, , , ,,,
5,තලපත්,Sail fish,1608.33,1535.71,1625,0.05814248783950092,0.010364788320804856,,,,, ,,,,
6,බලයා,Skipjack tuna,783.33,750,728.57,-0.028573333333333267,-0.06990668045395937,,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1092.86,995.83,1103.57,0.10819115712521203,0.009799974379151984, ,,,,,,,,
8,සාලයා (මට්ට),Sardinella,416.43,302.14,389.29,0.28844244390017887,-0.06517301827437981,,,,,,,,,
9,මෝරා,Sharks,1316.67,970,1103.33,0.13745360824742262,-0.162029969544381,,, ,, , ,,,
10,හුරුල්ලා,Herrings,685.77,478.57,717.86,0.5000104477923816,0.04679411464485182,,,,,,,,,
11,කුම්බලා,Indian Mackerel,750,621.43,887.5,0.4281576364192267,0.18333333333333332,,,,,,,,,
12,කාරල්ලා,Pony fish,362.5,305,275,-0.09836065573770492,-0.2413793103448276,,,,,,,,,
13,කටුවල්ලා,Katuwalla,554.17,450,575,0.2777777777777778,0.03758774383311988,,, ,,,,,,
14,හාල්මැස්සා,Anchovy,500,350,562.5,0.6071428571428571,0.125,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1441.67,1285.71,1278.57,-0.005553351844506226,-0.11313268639841303,,,,,,,,,
16, කොප්පරා,Marlins,2057.14,1928.57,1785.71,-0.07407561042637804,-0.13194532214628069,, ,,,,,,,
17,අලගොඩුවා,Frigate tuna(L),825,720,945,0.3125,0.14545454545454545,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,878.57,855,1012.5,0.18421052631578946,0.15244089827788332,,, ,,,,,,
19,ඇටිස්සා,Red Bream(L),1160,1050,1400,0.3333333333333333,0.20689655172413793,,,,,,,,,
20,බෝල්ලා,Big eye scade,750,537.5,782.14,0.4551441860465116,0.04285333333333331,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,1125,835,933.33,0.11776047904191622,-0.1703733333333333,, ,,, ,,,,
22,හබරලි,Needle fish,895.86,857.14,1133.33,0.3222227407424691,0.26507490009599705,,,,,,,,,
23,හැඩැල්ලා,Indian Anchovies,1260,1371.43,1446.67,0.054862442851622034,0.1481507936507937,, , ,,,,,,
24,ජීලාවා,Barracuda(L),1116.67,1140,1291.67,0.13304385964912288,0.15671595010164147,,, ,,,,,,
25,ලින්නා,Indian Scad(L),950,675,702.86,0.041274074074074095,-0.2601473684210526,,, ,,,,,,
26,ලින්නා,Indian Scad(S),783.33,582.14,578.3,-0.0065963513931357265,-0.2617415393256994,,,,,,,,,
27,ලේන පරව්,Rainbow Runner,735.77,682.14,725,0.0628316767818923,-0.014637726463432843,,,,,,,,,
28,සුද්දා,Threadfin  Bream,890,781.25,1080,0.3824,0.21348314606741572,,, ,,,,,, 
29,සූඩයා,White Sardinella,269.29,217.14,249.17,0.1475085198489454,-0.07471499127334855,,,,,, ,,,
30,දැල්ලා,Squids /Cuttle fish,1658.3,1414.29,1671.43,0.18181561065976576,0.007917747090393843,,,,,,,,,
31,කකුළුවා(L),Sea Crabs(L),1766.67,2121.43,2200,0.037036338696068295,0.24528066928175601,,,, ,,,,,
32,තිලාපියා,Tilapia (M),550, ,,,,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
