Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
Variety,,,2021,2022,,"% Change 1st week of Aug. 2022, compared to:",,,,,,,
Sinhala Name,,Common Name,Average of Aug. 1st week,Average of July 4th week ,Average of Aug. 1st week,Last week ,Last Year,,,,,,
1,තෝරා,Seer,2666.66,3656.66,3845,0.05150601915409148,0.4418786046965118,,,,,,
2,පරව් (ලොකු),Trevally (L),1333.33,2688,2892.5,0.07607886904761904,1.1693804234510587,,,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),1280,2480,2780,0.12096774193548387,1.171875,,, ,,,
4,තලපත්,Sail fish,1538,2795,2880,0.03041144901610018,0.8725617685305592,,, ,,,
5,බලයා,Skipjack tuna,833.33,1796.66,1790,-0.0037068783186579995,1.1480085920343681,,,,,,
6,කෙළවල්ලා,Yellowfin tuna,1340,2630,2695,0.024714828897338403,1.0111940298507462,,,,,,
7,සාලයා (මට්ට),Sardinella,350,910,1015,0.11538461538461539,1.9,,,,,,
8,මෝරා,Shark,1100,1960,,,,,,,,, 
9,හුරුල්ලා,Herrings,640,1167.5,1270,0.08779443254817987,0.984375,,,,,,
10,කුම්බලා,Indian mackerel,670,1390,1440,0.03597122302158273,1.1492537313432836,,,,,,
11,කාරල්ලා,Pony fish,290,700,830,0.18571428571428572,1.8620689655172413,,,,,,
12,කටුවල්ලා,Katuwalla,,,,,,,,,,,
13,හාල්මැස්සා,Anchovies,520,905,920,0.016574585635359115,0.7692307692307693,,,,,,
14,ඉස්සා (M),Prawns (M),1110,1658.75,1698,0.023662396382818387,0.5297297297297298,,,,,,
15, කොප්පරා,Marlins,1720,3085,3190,0.03403565640194489,0.8546511627906976,,,,,,
16,අලගොඩුවා,Frigate tuna,610,1040,1120,0.07692307692307693,,,,,,,
17,ඇටවල්ලා,Kawakawa,580,1120,1180,0.05357142857142857,1.0344827586206897,,,,,,
18,ඇටිස්සා,Red Bream,1160,,,,,,,,,,
19,බෝල්ලා,Big eye scade,500,1276.67,,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,890,1570,1780,0.1337579617834395,,,,,,,
21,හබරලි,Needle fish,800,,,,,,,,, ,
22,හැඩැල්ලා,Indian Anchovy,1060,1752.5,1870,0.06704707560627675,0.7641509433962265,,,,,,
23,ජීලාවා,Barracuda,1190,2613.33,2720,0.04081765410415067,1.2857142857142858,,,,,,
24,ලින්නා,Indian Scade,565,998,1180,0.18236472945891782,1.0884955752212389,,,,,,
25,ලේන පරව්,Rainbow runner,626.66,1180,1320,0.11864406779661017,1.1064053872913542,,,,,,
26,සුද්දා,Threadfin bream,730,1596.66,1653.33,0.03549284130622665,1.264835616438356,,,,,,
27,සූඩයා,White Sardinella,,700,,,,,,,,,
28,දැල්ලා,Cuttle fish,1180,1716.67,1860,0.08349304176108391,0.576271186440678,,,,,,
29,කකුළුවා,Sea Crabs(L),,3340,3440,0.029940119760479042,,,,,,,
30,තිලාපියා,Thilapia (M),600,920,940,0.021739130434782608,0.5666666666666667,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,,,,,
Maharagama and Dematagoda fish markets.,,,440,,,,,,,,,,
**Retail Price collection done by Telephone,,,,,,,,,,,,,
