Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 2nd week August 2019, compared to:",
Sinhala Name,,Common Name,2nd week August,1st week August,2nd week August,Last week ,Last Year
1,තෝරා,Seer (Nl),1433,1414.29,1504.17,0.06355132257174986,0.04966503838101889
2,පරව් (ලොකු),Trevally (L),592,587.5,683.33,0.16311489361702133,0.15427364864864873
3,ගල්මාළු (ලොකු),Rock fish (L),600,350,­,­,­
4,තලපත්,Sail fish,740,703.57,718.75,0.021575678326250337,-0.028716216216216218
5,බලයා,Skipjack tuna,344,384.29,366.67,-0.04585078976814386,0.06590116279069771
6,කෙළවල්ලා,Yellowfin tuna,592,638.33,660,0.03394795795278298,0.11486486486486487
7,සාලයා (මට්ට),Sardinella,143,194.29,218.33,0.12373256472283711,0.5267832167832168
8,මෝරා,Sharks,536,610,612.5,0.004098360655737705,0.14272388059701493
9,හුරුල්ලා,Herrings,321,355,403.75,0.13732394366197184,0.25778816199376947
10,කුම්බලා,Indian Mackerel,338,410,485,0.18292682926829268,0.4349112426035503
11,කාරල්ලා,Pony fish,193,­,­,­,­
12,කටුවල්ලා,Katuwalla,­,­,270,­,­
13,හාල්මැස්සා,Anchovy,313,­,305,­,-0.025559105431309903
14,ඉස්සා (M),"Prawns (M) 3""",990,912.5,900,-0.0136986301369863,-0.09090909090909091
15, කොප්පරා,Marlins,680,879,877.5,-0.0017064846416382253,0.29044117647058826
16,අලගොඩුවා,Frigate tuna,255,276.67,350,0.26504499945783777,0.37254901960784315
17,ඇටවල්ලා,Atawalla,370,365,380,0.0410958904109589,0.02702702702702703
18,ඇටිස්සා,Red Bream,703,700,600,-0.14285714285714285,-0.1465149359886202
19,බෝල්ලා,Big eye scade,303,315.71,355,0.12444965316271268,0.1716171617161716
20,ගින්නටි පරව්,Ginnati Paraw,623,503.33,725,0.4404068901118551,0.1637239165329053
21,හබරලි,Needle fish,478,528.57,553,0.04621904383525351,0.15690376569037656
22,හැඩැල්ලා,Indian Anchovies,770,778.57,825,0.05963497180728765,0.07142857142857142
23,ජීලාවා,Barracuda,580,700,300,-0.5714285714285714,-0.4827586206896552
24,ලින්නා,Indian Scad,342,241.43,355,0.47040550055916824,0.038011695906432746
25,ලේන පරව්,Rainbow Runner,368,334.29,350,0.046995123994136766,-0.04891304347826087
26,සුද්දා,Threadfin  Bream,366,525,530,0.009523809523809525,0.44808743169398907
27,සූඩයා,White Sardinella,129,155,166.67,0.07529032258064508,0.2920155038759689
28,දැල්ලා,Squids /Cuttle fish,745,837.5,700,-0.16417910447761194,-0.06040268456375839
29,කකුළුවා,Sea Crabs,400,600,610,0.016666666666666666,0.525
30,තිලාපියා,Tilapia (M),273,293.33,346,0.17955885862339352,0.2673992673992674
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,
