Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 2nd week August 2019, compared to:",
Sinhala Name,,Common Name,2nd week August,1st week August,2nd week August,Last week ,Last Year
1,තෝරා,Seer,1736,1634,1613,-0.012851897184822521,-0.07085253456221198
2,පරව් (ලොකු),Trevally (L),1108,1050,1136.11,0.08200952380952371,0.025370036101082943
3,ගල්මාළු (ලොකු),Rock Fish (L),860,840,740,-0.11904761904761904,-0.13953488372093023
4,තලපත්,Sail fish,1132,1219.44,1208.33,-0.009110739355769965,0.06742932862190806
5,බලයා,Skipjack tuna,528,780,820,0.05128205128205128,0.553030303030303
6,කෙළවල්ලා,Yellowfin tuna,1018,1146.67,1025,-0.10610724968822771,0.0068762278978389
7,සාලයා (මට්ට),Sardinella,332,280,240,-0.14285714285714285,-0.27710843373493976
8,මෝරා,Shark,810,960,990,0.03125,0.2222222222222222
9,හුරුල්ලා,Herrings,480,438,566.67,0.29376712328767113,0.1805624999999999
10,කුම්බලා,Indian mackerel,624,502.78,550,0.09391781693782575,-0.11858974358974358
11,කාරල්ලා,Pony fish,­,­,200,­,­
12,කටුවල්ලා,Katuwalla,­,­,­,­,­
13,හාල්මැස්සා,Anchovies,580,680,­,­,­
14,ඉස්සා (M),Prawns (M),1225,1209.33,1258.67,0.040799450935642176,0.027485714285714346
15, කොප්පරා,Marlins,­,960,960,0,­
16,අලගොඩුවා,Frigate tuna,425,385,460,0.19480519480519481,0.08235294117647059
17,ඇටවල්ලා,Kawakawa,500,365,486.67,0.3333424657534247,-0.02665999999999997
18,ඇටිස්සා,Red Bream,780,660.67,760,0.15034737463484046,-0.02564102564102564
19,බෝල්ලා,Big eye scade,450,368.89,460,0.2469841958307355,0.022222222222222223
20,ගින්නටි පරව්,Ginnati paraw,807,960,960,0,0.1895910780669145
21,හබරලි,Needle fish,725,640,720,0.125,-0.006896551724137931
22,හැඩැල්ලා,Indian Anchovy,857,866.67,860,-0.007696124245675931,0.003500583430571762
23,ජීලාවා,Barracuda,800,820,480,-0.4146341463414634,-0.4
24,ලින්නා,Indian Scade,413,362,469.33,0.2964917127071823,0.13639225181598058
25,ලේන පරව්,Rainbow runner,520,485,640,0.31958762886597936,0.23076923076923078
26,සුද්දා,Threadfin bream,674,547.5,600,0.0958904109589041,-0.10979228486646884
27,සූඩයා,White Sardinella,230,­,­,­,­
28,දැල්ලා,Cuttle fish,920,806.67,760,-0.05785513283002958,-0.17391304347826086
29,කකුළුවා,Sea Crabs,700,1250,­,­,­
30,තිලාපියා,Thilapia (M),­,400,525,0.3125,­
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,
Maharagama and Dematagoda fish markets.,,,440,,,,
