Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2023,2024,,% Change   compared to:4th week of Jan.2024,, ,,,,,,,,
Sinhala Name,,Common Name,4th week of Jan.,3rd week of Jan.,4th week of Jan.,Last week ,Last Year,,, , , ,,,,
1,තෝරා,Seer (L),1720,1814.29,1860,0.025194428674577954,0.08139534883720931,, , ,,,, , ,
2,පරව් (ලොකු),Trevally (L),1183.33,1035.71,1060,0.023452510837975844,-0.10422282879670078,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1314.29,1107.14,975,-0.11935256607113832,-0.25815459297415333, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),960,750,716.67,-0.044440000000000056,-0.25346875,, ,, , , ,,,
5,තලපත්,Sail fish,1492.86,1585.71,1766.67,0.11411922734926312,0.18341304609943343,,,,, ,,,,
6,බලයා,Skipjack tuna,621.43,595,590,-0.008403361344537815,-0.05057689522552814,,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1214.29,1064.29,1058.33,-0.00559997744975527,-0.12843719375108092, ,,,,,,,,
8,සාලයා (මට්ට),Sardinella,392.86,362.5,271.67,-0.25056551724137927,-0.30848139286259735,,,,,,,,,
9,මෝරා,Sharks,1040,980,860,-0.12244897959183673,-0.17307692307692307,,, ,, , ,,,
10,හුරුල්ලා,Herrings,804.17,575,566.67,-0.014486956521739201,-0.2953355633759031,,,,,,,,,
11,කුම්බලා,Indian Mackerel,878.57,757.14,570.83,-0.24607073988958442,-0.3502737402825045,,,,,,,,,
12,කාරල්ලා,Pony fish,342.86,266.67,225,-0.15626054674316575,-0.34375546870442747,,,,,,,,,
13,කටුවල්ලා,Katuwalla,475,600,500,-0.16666666666666666,0.05263157894736842,,, ,,,,,,
14,හාල්මැස්සා,Anchovy,464.29,350,416.67,0.19048571428571434,-0.1025652070903961,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1435.71,1407.14,1475,0.04822547863041339,0.027366250844529857,,,,,,,,,
16, කොප්පරා,Marlins,1721.43,1892.86,2158.33,0.140248090191562,0.25380061925259806,, ,,,,,,,
17,අලගොඩුවා,Frigate tuna(L),745,660,591.67,-0.1035303030303031,-0.2058120805369128,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,945,791.67,725,-0.08421438225523256,-0.2328042328042328,,, ,,,,,,
19,ඇටිස්සා,Red Bream(L),1314.29,1107.14,1100,-0.006449048900771447,-0.16304620745801915,,,,,,,,,
20,බෝල්ලා,Big eye scade,960,633.33,608.33,-0.03947389196785246,-0.3663229166666666,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,1066.62,935.71,840,-0.10228596466854051,-0.21246554536760975,, ,,, ,,,,
22,හබරලි,Needle fish,964.29,989.29,708.33,-0.28400165775455116,-0.26543882027190985,,,,,,,,,
23,හැඩැල්ලා,Indian Anchovies,1442.86,1266.67,1233.33,-0.026320983365833363,-0.14521852431975382,, , ,,,,,,
24,ජීලාවා,Barracuda(L),1283.33,975,1066.67,0.0940205128205129,-0.16882641253613637,,, ,,,,,,
25,ලින්නා,Indian Scad(L),747.14,579.17,470.83,-0.18706079389471136,-0.3698235939716787,,, ,,,,,,
26,ලින්නා,Indian Scad(S),650,391.67,333.33,-0.14895192381341443,-0.4871846153846154,,,,,,,,,
27,ලේන පරව්,Rainbow Runner,715,689.29,541.67,-0.21416239899026537,-0.24241958041958048,,,,,,,,,
28,සුද්දා,Threadfin  Bream,1116.62,992.86,808.33,-0.18585701911649172,-0.27609213519370945,,, ,,,,,, 
29,සූඩයා,White Sardinella,305,255,215,-0.1568627450980392,-0.29508196721311475,,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1454.14,1542.86,1350,-0.12500162036736964,-0.07161621301937922,,,,,,,,,
31,කකුළුවා(L),Sea Crabs(L),2060,2200,2091.67,-0.04924090909090906,0.015373786407767025,,,, ,,,,,
32,තිලාපියා,Tilapia (M),450,,450,,0,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
