Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2019,2020,2021,,"% Change 2nd week August 2021, compared to:",,, ,,,,,,
Sinhala Name,,Common Name,2nd  week Aug.,2nd  week Aug.,1st  week Aug.,2nd  week Aug.,Last week ,Last Year,2019.0,,,,,,,
1,තෝරා,Seer (Nl),1504.17,1328.5714285714287,1433.33,1275,-0.11046304758848272,-0.04032258064516136,-0.15235644907158105,,,,,,,
2,පරව් (ලොකු),Trevally (L),683.33,720,616.67,716.67,0.16216128561467236,-0.004625000000000057,0.048790481904789657,,,,,,,
3,ගල්මාළු (ලොකු),Rock fish (L),­,550,716.67,600,-0.16279459165306204,,, ,,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),,,533.33,575,0.07813173832336444,,,,,,,,,
5,තලපත්,Sail fish,718.75,720,1030,978.57,-0.049932038834951405,0.3591250000000001,0.361488695652174,,,,,,,
6,බලයා,Skipjack tuna,366.67,372,410.71,387.14,-0.05738842492269483,0.04069892473118276,0.05582676521122527,,,,,,,
7,කෙළවල්ලා,Yellowfin tuna,660,675,681.25,581.25,-0.14678899082568808,-0.1388888888888889,-0.11931818181818182,,,,,,,
8,සාලයා (මට්ට),Sardinella,218.33,294,275.71,237.86,-0.13728192666207237,-0.1909523809523809,0.08945174735492145,,,,,,,
9,මෝරා,Sharks,612.5,465,673.33,676.67,0.004960420596141444,0.4552043010752687,0.10476734693877544,,,,,,,
10,හුරුල්ලා,Herrings,403.75,450,441.67,423.33,-0.041524214911585644,-0.059266666666666704,0.04849535603715166,,,,,,,
11,කුම්බලා,Indian Mackerel,485,584.2857142857143,485.71,427.86,-0.11910399209404782,-0.26772127139364305,-0.11781443298969069,,,,,,,
12,කාරල්ලා,Pony fish,­,226.66666666666666,265,200,-0.24528301886792453,-0.11764705882352937,,,,,,,,
13,කටුවල්ලා,Katuwalla,270,,325,,,,,,,,,,,
14,හාල්මැස්සා,Anchovy,305,387.5,300,350,0.16666666666666666,-0.0967741935483871,,,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",900,1047.142857142857,750,778.57,0.0380933333333334,-0.25648158253751696,-0.13492222222222217,,,,,,,
16, කොප්පරා,Marlins,877.5,880,1170,1145.83,-0.02065811965811972,0.30207954545454535,0.3057891737891737,,,,,,,0.0
17,අලගොඩුවා,Frigate tuna(L),350,446.6666666666667,420,425,0.011904761904761904,-0.04850746268656721,0.21428571428571427,,,,,,,
18,ඇටවල්ලා,Atawalla,380,398.3333333333333,464.29,475,0.023067479377113398,0.19246861924686198,0.25,,,,,,,
19,ඇටිස්සා,Red Bream(L),600,800,831.25,783.33,-0.05764812030075183,-0.02083749999999995,0.30555000000000004,,,,,,,
20,බෝල්ලා,Big eye scade,355,545,387.14,415,0.07196363072790209,-0.23853211009174313,0.16901408450704225,,,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,725,766.6666666666666,703,712.5,0.013513513513513514,-0.07065217391304343,-0.017241379310344827,,,,,,,
22,හබරලි,Needle fish,553,633.3333333333334,620,558.33,-0.0994677419354838,-0.11842631578947367,0.009638336347197182,g,,,,,,
23,හැඩැල්ලා,Indian Anchovies,825,978.5714285714286,830,866.67,0.044180722891566215,-0.11435182481751828,0.05050909090909086,,,,,,,
24,ජීලාවා,Barracuda(L),,550,750,725,-0.03333333333333333,0.3181818181818182,,,,,,,,
25,ලින්නා,Indian Scad(L),355,396.42857142857144,390.71,415.71,0.06398607662972537,0.04863783783783774,0.1710140845070422,,,,,,,
26,ලින්නා,Indian Scad(S),,,315,353.33,0.12168253968253963,,,,,,,,,
27,ලේන පරව්,Rainbow Runner,,466.6666666666667,442,452,0.02262443438914027,-0.031428571428571465,,,,,,,,
28,සුද්දා,Threadfin  Bream,,450,525,542.86,0.03401904761904764,0.2063555555555556,,,,,,,,
29,සූඩයා,White Sardinella,,206.66666666666666,163.57,167.5,0.02402641071101062,-0.18951612903225803,,,,,,,,
30,දැල්ලා,Squids /Cuttle fish,,771.4285714285714,975,980,0.005128205128205128,0.2703703703703703,,,,,,,,
31,කකුළුවා(L),Sea Crabs(L),,625,816.67,950,0.16326055812017098,0.52,,,,,,,,
32,තිලාපියා,Tilapia (M),,398.3333333333333,460,430,-0.06521739130434782,0.07949790794979085,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,
