Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 4th week August 2019, compared to:",
Sinhala Name,,Common Name,4th week August,3rd week August,4th week August,Last week ,Last Year
1,තෝරා,Seer,1745,1560,1530,-0.019230769230769232,-0.12320916905444126
2,පරව් (ලොකු),Trevally (L),1100,1158,1119.44,-0.03329879101899823,0.017672727272727323
3,ගල්මාළු (ලොකු),Rock Fish (L),720,850,762.5,-0.10294117647058823,0.059027777777777776
4,තලපත්,Sail fish,1052,1226,1219.44,-0.005350734094616595,0.15916349809885938
5,බලයා,Skipjack tuna,590,640,720,0.125,0.22033898305084745
6,කෙළවල්ලා,Yellowfin tuna,1039,1073.33,1115,0.03882310193509925,0.07314725697786333
7,සාලයා (මට්ට),Sardinella,300,300,300,0,0
8,මෝරා,Shark,813.3,980,960,-0.02040816326530612,0.1803762449280709
9,හුරුල්ලා,Herrings,422,504,455,-0.09722222222222222,0.07819905213270142
10,කුම්බලා,Indian mackerel,600,570,600,0.05263157894736842,0
11,කාරල්ලා,Pony fish,180,­,200,­,0.1111111111111111
12,කටුවල්ලා,Katuwalla,­,­,­,­,­
13,හාල්මැස්සා,Anchovies,556.7,­,­,­,­
14,ඉස්සා (M),Prawns (M),1188,1224.67,1288.67,0.0522589758873819,0.0847390572390573
15, කොප්පරා,Marlins,850,960,960,0,0.12941176470588237
16,අලගොඩුවා,Frigate tuna,373.3,453.33,340,-0.24999448525356802,-0.0892043932493973
17,ඇටවල්ලා,Kawakawa,460,540,720,0.3333333333333333,0.5652173913043478
18,ඇටිස්සා,Red Bream,780,870,1100,0.26436781609195403,0.41025641025641024
19,බෝල්ලා,Big eye scade,446.7,444,440,-0.009009009009009009,-0.014998880680546204
20,ගින්නටි පරව්,Ginnati paraw,705,960,910,-0.052083333333333336,0.2907801418439716
21,හබරලි,Needle fish,733.3,­,720,­,-0.018137188054002395
22,හැඩැල්ලා,Indian Anchovy,742.5,749.33,830,0.10765617284774393,0.11784511784511785
23,ජීලාවා,Barracuda,800,­,1050,­,0.3125
24,ලින්නා,Indian Scade,423.3,430,402.67,-0.06355813953488368,-0.04873612095440585
25,ලේන පරව්,Rainbow runner,500,530,512,-0.033962264150943396,0.024
26,සුද්දා,Threadfin bream,560,620,586,-0.054838709677419356,0.04642857142857143
27,සූඩයා,White Sardinella,220,­,­,­,­
28,දැල්ලා,Cuttle fish,840,960,1005,0.046875,0.19642857142857142
29,කකුළුවා,Sea Crabs,800,1250,1337.5,0.07,0.671875
30,තිලාපියා,Thilapia (M),­,450,545,0.2111111111111111,­
"* Selected Markets - Wellampitiya,  Battaramulla, Dematagoda,  Nugegoda,  Kirulapana,                     Maharagama  ",,,,,,,
