Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2024,2025,,% Change   compared to:2nd week of March 2025,, ,,,,,,,
Sinhala Name,,Common Name,2nd week of March.,1st week of March.,2nd week of March.,Last week ,Last Year,, , ,,,,, 
1,තෝරා,Seer,3020,3100,3060,-0.012903225806451613,0.013245033112582781,, , ,, ,,,
2,පරව් (ලොකු),Trevally (L),1920,2106.67,2046.67,-0.028480967593405706,0.06597395833333337, , , , ,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),1890,2280,2090,-0.08333333333333333,0.10582010582010581,, ,,,,,,
4,තලපත්,Sail fish,2513.33,2513.33,2532.5,0.007627331070730892,0.007627331070730892,,, ,, ,,,
5,බලයා,Skipjack tuna,1027.5,1180,1235,0.046610169491525424,0.20194647201946472,,,, ,,,,
6,කෙළවල්ලා,Yellowfin tuna,1864,2120,2112,-0.0037735849056603774,0.13304721030042918,,, ,, ,, ,
7,සාලයා (මට්ට),Sardinella,560,653.33,604,-0.0755054872728943,0.07857142857142857,,, ,,, ,,
8,මෝරා,Shark,1740,2010,1966.67,-0.021557213930348224,0.13027011494252877,,,,,,,,
9,හුරුල්ලා,Herrings,860,1230,1160,-0.056910569105691054,0.3488372093023256,, ,,,,,,
10,කුම්බලා,Indian mackerel,850,1020,1040,0.0196078431372549,0.2235294117647059,,,,,,,,
11,කාරල්ලා,Pony fish,460,420,395,-0.05952380952380952,-0.14130434782608695,,, ,,,,,
12,කටුවල්ලා,Katuwalla,,720,,,,, ,,,,,,
13,හාල්මැස්සා,Anchovies,860,566.67,545,-0.038240951523814494,-0.36627906976744184,,,, ,,,,
14,ඉස්සා (M),Prawns (M),1996,2275,2320,0.01978021978021978,0.1623246492985972,,,,,,,,
15, කොප්පරා,Marlins,3140,2690,2720,0.011152416356877323,-0.1337579617834395,,,,,,,,
16,අලගොඩුවා,Frigate tuna,900,970,1080,0.1134020618556701,0.2,,, ,,,,,
17,ඇටවල්ලා,Kawakawa,1050,1066.67,1116,0.046246730478967185,0.06285714285714286,,,,,,,,
18,ඇටිස්සා,Red Bream(L),1630,1720,1640,-0.046511627906976744,0.006134969325153374,,,,,,,,
19,බෝල්ලා,Big eye scade,886.68,1133.33,1060,-0.0647031314797984,0.19547074480083013,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1163.33,1280,1110,-0.1328125,-0.04584253823076851,,, ,,, ,,
21,හබරලි,Needle fish,1053.33,1200,1060,-0.11666666666666667,0.006332298519932095,,,,,,,,
22,හැඩැල්ලා,Indian Anchovy,1546.67,2200,2110,-0.04090909090909091,0.36422119779914264,,                                                                                                                                                                                                                                                                                                                                     ,,,,,,
23,ජීලාවා,Barracuda(L),1740,2170,2080,-0.041474654377880185,0.19540229885057472,,,,,,,,
24,ලින්නා,Indian Scade,813.33,920,898.33,-0.02355434782608691,0.1045086250353485,,, ,,,,,
25,ලේන පරව්,Rainbow runner,1060,970,936.67,-0.034360824742268085,-0.11634905660377362,,,,,,,,
26,සුද්දා,Threadfin bream,1093.33,1186.67,996,-0.16067651495360974,-0.08902161287077089,,,,,,,,
27,සූඩයා,White Sardinella,370,435,390,-0.10344827586206896,0.05405405405405406,,,,, ,,,
28,දැල්ලා,Cuttle fish,1863.33,2160,2025,-0.0625,0.08676401925584844,,,,,,,,
