"Section 5:  Aquaculture Development Programmes",""
"Table 5.1:  Stocking of Fish Fingerlings","34"
"Table 5.2:  Stocking of Post lavae (Fresh water prawns)","35"
"Table 5.3:  Stocking of Post lavae ( Penaeus Monodon))","36"
"Table 5.4.1:  Production of Fish Fingerlings and Post Larvae 2007-2019","37"
"Table 5.4.2:  Production of Fish Fingerlings by Species and Aquaculture Centre","38"
"Table 5.5:    Production of Fish Fingerlings and Post Larvae by species","39"
"Table 5.5:   Production of Fish Fingerlings by Species in Aquaculture Centers (NAQDA)","40"
