Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2018,2019,,"% Change 02nd  week February 2019, compared to:",
Sinhala Name,,Common Name,2nd week February,1st Week February,2nd week February,Last week ,Last Year
1,තෝරා,Seer,1400,1465,1506.67,0.028443686006825987,0.0761928571428572
2,පරව් (ලොකු),Trevally (L),988,1080,933.33,-0.1358055555555555,-0.05533400809716595
3,ගල්මාළු (ලොකු),Rock Fish (L),650,720,747,0.0375,0.14923076923076922
4,තලපත්,Sail fish,1056,1126.67,1126.67,0,0.06692234848484856
5,බලයා,Skipjack tuna,680,607.5,594.17,-0.02194238683127579,-0.12622058823529417
6,කෙළවල්ලා,Yellowfin tuna,872,976.67,982.22,0.005682574462203271,0.12639908256880736
7,සාලයා (මට්ට),Sardinella,260,240,230,-0.041666666666666664,-0.11538461538461539
8,මෝරා,Shark,815,835,847.5,0.014970059880239521,0.03987730061349693
9,හුරුල්ලා,Herrings,422,460,441.67,-0.03984782608695649,0.04661137440758298
10,කුම්බලා,Indian mackerel,410,603.33,550,-0.08839275355112465,0.34146341463414637
11,කාරල්ලා,Pony fish,170,160,170,0.0625,0
12,කටුවල්ලා,Katuwalla,240,180,180,0,-0.25
13,හාල්මැස්සා,Anchovies,300,390,440,0.1282051282051282,0.4666666666666667
14,ඉස්සා (M),Prawns (M),1120,1032,1066.67,0.033594961240310146,-0.04761607142857136
15, කොප්පරා,Marlins,790,960,960,0,0.21518987341772153
16,අලගොඩුවා,Frigate tuna,340,355,340,-0.04225352112676056,0
17,ඇටවල්ලා,Kawakawa,380,375,386.67,0.031120000000000043,0.01755263157894741
18,ඇටිස්සා,Red Bream,500,700,660,-0.05714285714285714,0.32
19,බෝල්ලා,Big eye scade,334,411.67,457,0.11011246872494955,0.36826347305389223
20,ගින්නටි පරව්,Ginnati paraw,700,800,800,0,0.14285714285714285
21,හබරලි,Needle fish,525,760,400,-0.47368421052631576,-0.23809523809523808
22,හැඩැල්ලා,Indian Anchovy,817,970,850,-0.12371134020618557,0.04039167686658507
23,ජීලාවා,Barracuda,664,651.67,688.67,0.05677720318566146,0.03715361445783126
24,ලින්නා,Indian Scade,310,332,327.5,-0.01355421686746988,0.056451612903225805
25,ලේන පරව්,Rainbow runner,520,560,446.67,-0.20237499999999997,-0.14101923076923073
26,සුද්දා,Threadfin bream,552,680,588,-0.13529411764705881,0.06521739130434782
27,සූඩයා,White Sardinella,140,150,160,0.06666666666666667,0.14285714285714285
28,දැල්ලා,Cuttle fish,720,780,786.67,0.008551282051281998,0.09259722222222216
29,කකුළුවා,Sea Crabs,800,800,800,0,0
30,තිලාපියා,Thilapia (M),,520,450,-0.1346153846153846,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,
Maharagama and Dematagoda fish markets.,,,440,,,,
