Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Variety,,,2020,2021,2022,,"% Change 3rd week of January 2022, compared to:",,
Sinhala Name,,Common Name,January 3rd week average,January 3rd week average,January 2nd week average,January 3rd week average,Last week ,Last Year,2020.0
1,තෝරා,Seer,1700,1412,2297.5,2208,-0.038955386289445046,0.5637393767705382,0.2988235294117647
2,පරව් (ලොකු),Trevally (L),1144,1060,1572.5,1495,-0.0492845786963434,0.41037735849056606,0.3068181818181818
3,ගල්මාළු (ලොකු),Rock Fish (L),712,800,1376.67,1213.33,-0.11864862312682062,0.5166624999999999,0.7041151685393258
4,තලපත්,Sail fish,1145,1260,1954,1856,-0.05015353121801433,0.473015873015873,0.6209606986899563
5,බලයා,Skipjack tuna,665,770,980,953.33,-0.027214285714285674,0.23809090909090913,0.4335789473684211
6,කෙළවල්ලා,Yellowfin tuna,1026.67,1005,1508,1531.67,0.015696286472148588,0.5240497512437812,0.4918815198651952
7,සාලයා (මට්ට),Sardinella,306.67,280,328.33,325,-0.010142234946547632,0.16071428571428573,0.0597710894446799
8,මෝරා,Shark,960,,1225,1250,0.02040816326530612,,0.3020833333333333
9,හුරුල්ලා,Herrings,613.33,600,640,630,-0.015625,0.05,0.027179495540736565
10,කුම්බලා,Indian mackerel,640,493.3333333333333,687.5,614,-0.10690909090909091,0.24459459459459465,-0.040625
11,කාරල්ලා,Pony fish,320,,400,,,,
12,කටුවල්ලා,Katuwalla,,,,640,,,
13,හාල්මැස්සා,Anchovies,400,400,500,520,0.04,0.3,0.3
14,ඉස්සා (M),Prawns (M),1270.2,1030,1270.83,1229,-0.03291549617179318,0.19320388349514564,-0.03243583687608254
15, කොප්පරා,Marlins,895,,2133.33,2090,-0.020310969235889396,,1.335195530726257
16,අලගොඩුවා,Frigate tuna,­,400,630,,,,
17,ඇටවල්ලා,Kawakawa,510,400,653.33,640,-0.020403165322272113,0.6,0.2549019607843137
18,ඇටිස්සා,Red Bream,720,720,,1010,,,
19,බෝල්ලා,Big eye scade,560,390,620,557.5,-0.10080645161290322,0.42948717948717946,-0.004464285714285714
20,ගින්නටි පරව්,Ginnati paraw,820,400,960,870,-0.09375,1.175,0.06097560975609756
21,හබරලි,Needle fish,606.67,600,700,,,,
22,හැඩැල්ලා,Indian Anchovy,­,,1253.33,1240,-0.010635666584219581,,
23,ජීලාවා,Barracuda,715,720,1185,1255,0.05907172995780591,0.7430555555555556,0.7552447552447552
24,ලින්නා,Indian Scade,434,375,585,548,-0.06324786324786325,0.4613333333333333,0.2626728110599078
25,ලේන පරව්,Rainbow runner,576.67,600,730,670,-0.0821917808219178,0.11666666666666667,0.16184299512719588
26,සුද්දා,Threadfin bream,773.33,660,826.66,760,-0.08063774707860544,0.15151515151515152,-0.017237143263548603
27,සූඩයා,White Sardinella,­,150,,,,,
28,දැල්ලා,Cuttle fish,920,740,1238.75,1290,0.04137235116044399,0.7432432432432432,0.40217391304347827
29,කකුළුවා,Sea Crabs(L),1000,,1810,2240,0.23756906077348067,,1.24
30,තිලාපියා,Thilapia (M),460,,687.5,610,-0.11272727272727273,,0.32608695652173914
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,
Maharagama and Dematagoda fish markets.,,,,440,,,,,
