doc_type	doc_id	num	date_str	description	url_metadata	lang	url_excel
lk_fisheries_weekly_fish_prices_reports	2025-08-15-3rd-week-of-august-2025-70d56135	3rd-week-of-august-2025excel-24-kb	2025-08-15	3rd Week of August 2025[EXCEL - 24 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Aug_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-08-08-2nd-week-of-august-2025-5f865378	2nd-week-of-august-2025excel-24-kb	2025-08-08	2nd Week of August 2025[EXCEL - 24 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Aug_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-08-01-1st-week-of-august-2025-233d7664	1st-week-of-august-2025excel-22-kb	2025-08-01	1st Week of August 2025[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Aug1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-07-22-4th-week-of-july-2025ex-c3ce3016	4th-week-of-july-2025excel-23-kb	2025-07-22	4th Week of July 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/July_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-07-15-3rd-week-of-july-2025ex-2ff16dc4	3rd-week-of-july-2025excel-23-kb	2025-07-15	3rd Week of July 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/July_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-07-08-2nd-week-of-july-2025ex-b6901a25	2nd-week-of-july-2025excel-23-kb	2025-07-08	2nd Week of July 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/July_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-07-01-1st-week-of-july-2025ex-02e81357	1st-week-of-july-2025excel-23-kb	2025-07-01	1st Week of July 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/July_1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-06-22-4th-week-of-june-2025ex-becf6c8e	4th-week-of-june-2025excel-23-kb	2025-06-22	4th Week of June 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/June_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-06-15-3rd-week-of-june-2025ex-26d21b60	3rd-week-of-june-2025excel-23-kb	2025-06-15	3rd Week of June 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/June_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-06-08-2nd-week-of-june-2025ex-0f4c5bad	2nd-week-of-june-2025excel-23-kb	2025-06-08	2nd Week of June 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/June_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-06-01-1st-week-of-june-2025ex-04abd92e	1st-week-of-june-2025excel-22-kb	2025-06-01	1st Week of June 2025[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/June_1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-05-22-4th-week-may-2025excel-22-kb	4th-week-may-2025excel-22-kb	2025-05-22	4th Week May 2025[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/May_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-05-15-3rd-week-may-2025excel-22-kb	3rd-week-may-2025excel-22-kb	2025-05-15	3rd Week May 2025[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/May_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-05-08-2nd-week-may-2025excel-22-kb	2nd-week-may-2025excel-22-kb	2025-05-08	2nd Week May 2025[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/May_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-05-01-1st-week-may-2025excel-21-kb	1st-week-may-2025excel-21-kb	2025-05-01	1st Week May 2025[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/May_1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-04-22-4th-week-april-2025excel-22-kb	4th-week-april-2025excel-22-kb	2025-04-22	4th Week April 2025[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Apr_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-04-15-3rd-week-april-2025excel-23-kb	3rd-week-april-2025excel-23-kb	2025-04-15	3rd Week April 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Apr_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-04-08-2nd-week-april-2025excel-23-kb	2nd-week-april-2025excel-23-kb	2025-04-08	2nd Week April 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Apr_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-04-01-1st-week-april-2025excel-23-kb	1st-week-april-2025excel-23-kb	2025-04-01	1st Week April 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Apr_1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-03-22-4th-week-march-2025excel-24-kb	4th-week-march-2025excel-24-kb	2025-03-22	4th Week March 2025[EXCEL - 24 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/mar_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-03-15-3rd-week-march-2025excel-24-kb	3rd-week-march-2025excel-24-kb	2025-03-15	3rd Week March 2025[EXCEL - 24 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/mar_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-03-08-2nd-week-march-2025excel-24-kb	2nd-week-march-2025excel-24-kb	2025-03-08	2nd Week March 2025[EXCEL - 24 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/mar_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-03-01-1st-week-march-2025excel-23-kb	1st-week-march-2025excel-23-kb	2025-03-01	1st Week March 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/mar1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-02-22-4th-week-february-2025e-baf4b295	4th-week-february-2025excel-23-kb	2025-02-22	4th Week February 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Feb_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-02-15-3rd-week-february-2025e-de2d3259	3rd-week-february-2025excel-23-kb	2025-02-15	3rd Week February 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Feb_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-02-08-2nd-week-february-2025e-a6cf247b	2nd-week-february-2025excel-23-kb	2025-02-08	2nd Week February 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Feb_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-02-01-1st-week-february-2025e-27ee6d31	1st-week-february-2025excel-23-kb	2025-02-01	1st Week February 2025[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Feb_1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-01-22-4th-week-january-2025ex-c9d428ec	4th-week-january-2025excel-21-kb	2025-01-22	4th Week January 2025[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Jan_4th_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-01-15-3rd-week-january-2025ex-3d804652	3rd-week-january-2025excel-21-kb	2025-01-15	3rd Week January 2025[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Jan_3rd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-01-08-2nd-week-january-2025ex-7558680c	2nd-week-january-2025excel-21-kb	2025-01-08	2nd Week January 2025[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Jan_2nd_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2025-01-01-1st-week-january-2025ex-cfc2aa37	1st-week-january-2025excel-20-kb	2025-01-01	1st Week January 2025[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2025/Jan1st_week_2025.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-12-22-4th-week-december-2024e-8d286b30	4th-week-december-2024excel-20-kb	2024-12-22	4th Week December 2024[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Dec_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-12-15-3rd-week-december-2024e-38fe0e7c	3rd-week-december-2024excel-21-kb	2024-12-15	3rd Week December 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Dec_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-12-08-2nd-week-december-2024e-cea7194f	2nd-week-december-2024excel-21-kb	2024-12-08	2nd Week December 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Dec_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-12-01-1st-week-december-2024e-ccbec6b0	1st-week-december-2024excel-22-kb	2024-12-01	1st Week December 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Dec_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-11-22-4th-week-november-2024e-38e1f704	4th-week-november-2024excel-21-kb	2024-11-22	4th Week November 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/Nov_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-11-15-3rd-week-november-2024e-33a29f2a	3rd-week-november-2024excel-21-kb	2024-11-15	3rd Week November 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Nov_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-11-08-2nd-week-november-2024e-89dabfc1	2nd-week-november-2024excel-21-kb	2024-11-08	2nd Week November 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Nov_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-11-01-1st-week-november-2024e-997e7443	1st-week-november-2024excel-21-kb	2024-11-01	1st Week November 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Nov_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-10-22-4th-week-october-2024ex-f231eb34	4th-week-october-2024excel-21-kb	2024-10-22	4th Week October 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Oct_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-10-15-3rd-week-october-2024ex-16204b1e	3rd-week-october-2024excel-21-kb	2024-10-15	3rd Week October 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Oct_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-10-08-2nd-week-october-2024ex-a37df190	2nd-week-october-2024excel-21-kb	2024-10-08	2nd Week October 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Oct_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-10-01-1st-week-october-2024ex-8c3c862d	1st-week-october-2024excel-22-kb	2024-10-01	1st Week October 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Oct_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-09-22-4th-week-september-2024-9293d5de	4th-week-september-2024excel-22-kb	2024-09-22	4th Week September 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Sep_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-09-15-3rd-week-september-2024-825217d4	3rd-week-september-2024excel-21-kb	2024-09-15	3rd Week September 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Sep_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-09-08-2nd-week-september-2024-68c60442	2nd-week-september-2024excel-21-kb	2024-09-08	2nd Week September 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Sep_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-09-01-1st-week-september-2024-716c212c	1st-week-september-2024excel-21-kb	2024-09-01	1st Week September 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Sep1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-08-22-4th-week-august-2024excel-21-kb	4th-week-august-2024excel-21-kb	2024-08-22	4th Week August 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Aug_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-08-15-3rd-week-august-2024excel-22-kb	3rd-week-august-2024excel-22-kb	2024-08-15	3rd Week August 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Aug_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-08-08-2nd-week-august-2024excel-22-kb	2nd-week-august-2024excel-22-kb	2024-08-08	2nd Week August 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Aug_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-08-01-1st-week-august-2024excel-21-kb	1st-week-august-2024excel-21-kb	2024-08-01	1st Week August 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Aug_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-07-22-4th-week-july-2024excel-21-kb	4th-week-july-2024excel-21-kb	2024-07-22	4th Week July 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/July_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-07-15-3rd-week-july-2024excel-20-kb	3rd-week-july-2024excel-20-kb	2024-07-15	3rd Week July 2024[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/July_3nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-07-08-2nd-week-july-2024excel-20-kb	2nd-week-july-2024excel-20-kb	2024-07-08	2nd Week July 2024[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/July_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-07-01-1st-week-july-2024excel-20-kb	1st-week-july-2024excel-20-kb	2024-07-01	1st Week July 2024[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/July_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-06-22-4th-week-june-2024excel-22-kb	4th-week-june-2024excel-22-kb	2024-06-22	4th Week June 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/June_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-06-15-3rd-week-june-2024excel-22-kb	3rd-week-june-2024excel-22-kb	2024-06-15	3rd Week June 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/June_3rd_week_2024_1.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-06-08-2nd-week-june-2024excel-22-kb	2nd-week-june-2024excel-22-kb	2024-06-08	2nd Week June 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/June_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-06-01-1st-week-june-2024excel-22-kb	1st-week-june-2024excel-22-kb	2024-06-01	1st Week June 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/June_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-05-22-4th-week-may-2024excel-22-kb	4th-week-may-2024excel-22-kb	2024-05-22	4th Week May 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/May_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-05-15-3rd-week-may-2024excel-22-kb	3rd-week-may-2024excel-22-kb	2024-05-15	3rd Week May 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/May_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-05-08-2nd-week-may-2024excel-22-kb	2nd-week-may-2024excel-22-kb	2024-05-08	2nd Week May 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/May_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-05-01-1st-week-may-2024excel-22-kb	1st-week-may-2024excel-22-kb	2024-05-01	1st Week May 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/May_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-04-22-4th-week-april-2024excel-22-kb	4th-week-april-2024excel-22-kb	2024-04-22	4th Week April 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Apr_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-04-15-3rd-week-april-2024excel-22-kb	3rd-week-april-2024excel-22-kb	2024-04-15	3rd Week April 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Apr_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-04-08-2nd-week-april-2024excel-21-kb	2nd-week-april-2024excel-21-kb	2024-04-08	2nd Week April 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Apr_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-04-01-1st-week-april-2024excel-21-kb	1st-week-april-2024excel-21-kb	2024-04-01	1st Week April 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Apr_1st_week_2024.xlsx
