Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
Variety,,,2025,2026,,% Change   compared to:2nd week of Jan. 2026,, ,, ,, ,,
Sinhala Name,,Common Name,2nd  week of Jan.,1st  week of Jan.,2nd  week of Jan.,Last week ,Last Year,,, ,, ,,
1,තෝරා,Seer,3904,3844,4226.666666666667,0.09954908081859182,0.0826502732240438,,, , , ,,
2,පරව් (ලොකු),Trevally (L),2306.67,2620,2860,0.0916030534351145,0.2398826013257206, ,, , ,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2080,2290,2690,0.17467248908296942,0.2932692307692308,,,, ,,,
4,තලපත්,Sail fish,2795,3113.3333333333335,3246.6666666666665,0.04282655246252667,0.1615980918306499,,, , , , ,
5,බලයා,Skipjack tuna,1026.67,1760,2006.6666666666667,0.1401515151515152,0.9545391086392576,,,, ,,,
6,කෙළවල්ලා,Yellowfin tuna,2180,2863.3333333333335,2964,0.03515715948777643,0.3596330275229358,,, , , ,, 
7,සාලයා (මට්ට),Sardinella,590,933.3333333333334,980,0.049999999999999954,0.6610169491525424,,, , ,, ,
8,මෝරා,Shark,1890,1990,2100,0.05527638190954774,0.1111111111111111,,,,,,,
9,හුරුල්ලා,Herrings,1290,1214,1230,0.013179571663920923,-0.046511627906976744,,, ,,,,
10,කුම්බලා,Indian mackerel,985,1210,1506.6666666666667,0.2451790633608816,0.529610829103215,,, , ,,, 
11,කාරල්ලා,Pony fish,460,,,,,,, ,, ,,
12,කටුවල්ලා,Katuwalla,,720,,,,,,,,,,
13,හාල්මැස්සා,Anchovies,,760,,,,,,, , ,,
14,ඉස්සා (M),Prawns (M),2460,2550,2695,0.056862745098039215,0.09552845528455285,,, ,,,,
15, කොප්පරා,Marlins,3366.67,3740,3860,0.03208556149732621,0.14653351828364525,,,,,, ,
16,අලගොඩුවා,Frigate tuna,1050,1260,1320,0.047619047619047616,0.2571428571428571,,, , ,,,
17,ඇටවල්ලා,Kawakawa,1100,1250,1337.5,0.07,0.2159090909090909,,, , ,,,
18,ඇටිස්සා,Red Bream(L),1850,1860,2150,0.15591397849462366,0.16216216216216217,,,,, ,,
19,බෝල්ලා,Big eye scade,1080,1100,1283.3333333333333,0.1666666666666666,0.18827160493827153,,,,, ,,
20,ගින්නටි පරව්,Ginnati paraw,1220,,1990,,0.6311475409836066,,, ,,, ,
21,හබරලි,Needle fish,1100,1330,1620,0.21804511278195488,0.1666666666666666,,, ,,,,
22,හැඩැල්ලා,Indian Anchovy,2206.67,1833.3333333333333,2350,0.28181818181818186,0.06495307408901191,,,,,,,
23,ජීලාවා,Barracuda(L),2196.67,2560,2845,0.111328125,0.2951421925004666,,,, ,,,
24,ලින්නා,Indian Scade,945,1036,1108,0.0694980694980695,0.1724867724867725,,, ,,, ,
25,ලේන පරව්,Rainbow runner,860,1080,1306.6666666666667,0.20987654320987661,0.5193798449612403,,,,,,,
26,සුද්දා,Threadfin bream,1133.33,1313.3333333333333,,,,,,,,,,
27,සූඩයා,White Sardinella,366.67,485,485,0,0.32271524804319957,,,,, ,,
28,දැල්ලා,Cuttle fish,1990,2410,2475,0.026970954356846474,0.24371859296482412,, ,,,,,
29,කකුළුවා,Sea Crabs(L),2480,3140,3290,0.04777070063694268,0.32661290322580644,,,,,,,
30,තිලාපියා,Thilapia (M),990,940,990,0.05319148936170213,0,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,,, ,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,
,,,,,,, , ,,,, ,,
