Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2021,2022,,"% Change 1st week of Oct. 2022, compared to:",
Sinhala Name,,Common Name,Average of Oct.1st week,Average of Sep. 4th week,Average of Oct.1st week,Last week ,Last Year
1,තෝරා,Seer,2260,3590,3690,0.027855153203342618,0.6327433628318584
2,පරව් (ලොකු),Trevally (L),1480,2560,2826.66,0.10416406249999995,0.9099054054054053
3,ගල්මාළු (ලොකු),Rock Fish (L),1280,2426.66,2693.33,0.10989178541699295,1.1041640625
4,තලපත්,Sail fish,1608,2960,2746.66,-0.07207432432432437,0.7081218905472636
5,බලයා,Skipjack tuna,800,1270,1600,0.25984251968503935,1
6,කෙළවල්ලා,Yellowfin tuna,1400,2575,2606.66,0.012295145631067905,0.8618999999999999
7,සාලයා (මට්ට),Sardinella,310,710,793.33,0.11736619718309865,1.5591290322580647
8,මෝරා,Shark,1116.66,1986.66,2110,0.06208410095335886,0.8895635197822075
9,හුරුල්ලා,Herrings,493.33,1015,864,-0.14876847290640394,0.7513631848863844
10,කුම්බලා,Indian mackerel,665,1040,1086.66,0.044865384615384696,0.6340751879699249
11,කාරල්ලා,Pony fish,,,,,
12,කටුවල්ලා,Katuwalla,,,,,
13,හාල්මැස්සා,Anchovies,,920,1010,0.09782608695652174,
14,ඉස්සා (M),Prawns (M),1246.67,1886.67,1920,0.017666046526419524,0.5401028339496418
15, කොප්පරා,Marlins,1680,3600,3393.33,-0.05740833333333335,1.0198392857142857
16,අලගොඩුවා,Frigate tuna,516,980,1190,0.21428571428571427,
17,ඇටවල්ලා,Kawakawa,520,1000,1260,0.26,1.4230769230769231
18,ඇටිස්සා,Red Bream,920,,,,
19,බෝල්ලා,Big eye scade,500,953.33,1020,0.06993381095738092,1.04
20,ගින්නටි පරව්,Ginnati paraw,695,1133.33,1520,0.3411804152365155,
21,හබරලි,Needle fish,700,1126.67,,,
22,හැඩැල්ලා,Indian Anchovy,1050,1380,1640,0.18840579710144928,0.5619047619047619
23,ජීලාවා,Barracuda,1260,1893.33,2240,0.18310067447301848,0.7777777777777778
24,ලින්නා,Indian Scade,500,896.33,1124,0.2540024321399484,1.248
25,ලේන පරව්,Rainbow runner,600,1066.66,1190,0.11563197269982929,0.9833333333333333
26,සුද්දා,Threadfin bream,760,1341.67,1413.33,0.05341104742596901,0.8596447368421052
27,සූඩයා,White Sardinella,,580,580,0, 
28,දැල්ලා,Cuttle fish,1205,1860,2100,0.12903225806451613,0.7427385892116183
29,කකුළුවා,Sea Crabs(L),1720,3030,3240,0.06930693069306931,0.8837209302325582
30,තිලාපියා,Thilapia (M),690,920,980,0.06521739130434782,0.42028985507246375
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,
Maharagama and Dematagoda fish markets.,,,440,,,,
**Retail Price collection done by over the phone,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,, ,,
