Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2023,2024,,Compared to Average of 2nd week of July 2024,, ,,,,,,,
Sinhala Name,,Common Name,Average of 2ndweek of  July,Average of 1st  week of  July,Average of 2ndweek of  July,Last week ,Last Year,, ,, ,,,,
1,තෝරා,Seer,4226.67,4575,4590,0.003278688524590164,0.08596128867406254,, ,, ,, ,,
2,පරව් (ලොකු),Trevally (L),2996,2446.67,2346.67,-0.04087187892114588,-0.2167323097463284, , , ,,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2440,2140,2106.67,-0.015574766355140154,-0.1366106557377049,, ,,,,,,
4,තලපත්,Sail fish,3330,3113.33,3113.33,0,-0.06506606606606609,,, ,,,,,
5,බලයා,Skipjack tuna,1702.5,1275,1393.33,0.09280784313725485,-0.1815976505139501,,,,,,,,
6,කෙළවල්ලා,Yellowfin tuna,2880,2063.33,2200,0.06623758681354901,-0.2361111111111111,,, , ,,,, 
7,සාලයා (මට්ට),Sardinella,803,648,666.67,0.028811728395061666,-0.16977584059775847,,,, ,,, ,
8,මෝරා,Shark,2050,2153.33,1940,-0.09906981280156778,-0.05365853658536585,,,,,,,,
9,හුරුල්ලා,Herrings,1407,1025,1106,0.07902439024390244,-0.21393034825870647,,,,,,,,
10,කුම්බලා,Indian mackerel,1433,1200,1268.33,0.056941666666666606,-0.11491277041172371,,,,,,,,
11,කාරල්ලා,Pony fish,,360,,,,,,,,,,,
12,කටුවල්ලා,Katuwalla,,,,, ,,,,,,,,
13,හාල්මැස්සා,Anchovies,1200,760,,,,,,,,,,,
14,ඉස්සා (M),Prawns (M),1893,1990,1960,-0.01507537688442211,0.035393555203380875,,,,,,,,
15, කොප්පරා,Marlins,4030,3680,3590,-0.024456521739130436,-0.10918114143920596,,,,,,,,
16,අලගොඩුවා,Frigate tuna,1210,933.33,1075,0.1517898278208136,-0.1115702479338843,,,,,,,,
17,ඇටවල්ලා,Kawakawa,1360,1013.33,1133.33,0.11842144217579652,-0.16666911764705888,,,,,,,,
18,ඇටිස්සා,Red Bream(L),,1780,1810,0.016853932584269662,,,, ,,,,,
19,බෝල්ලා,Big eye scade,1520,1073.33,1210,0.1273326935797938,-0.20394736842105263,,,,,,,,
