Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2024,2025,,% Change   compared to:3rd week of  Sep. 2025,, , ,, , ,,,,
Sinhala Name,,Common Name,3rd week of Sep,2nd week of Sep,3rd week of Sep,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (Ni-L),2216.67,2883.3333333333335,2420,-0.16069364161849714,0.09172768161250881,, , , ,, , , ,
2,පරව් (ලොකු),Trevally (L),1180,1400,1130,-0.19285714285714287,-0.0423728813559322,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1220,1316.6666666666667,1116.6666666666667,-0.1518987341772152,-0.08469945355191251, , , , , , ,,,
4,ගල්මාළු (පොඩි),Rock fish (S),1133.33,1033.3333333333333,816.6666666666666,-0.2096774193548387,-0.27940964532248624,, , , , , ,, ,
5,තලපත්,Sail fish,1950,1970.83,1757.14,-0.10842639902985028,-0.09890256410256405,, ,,, ,,,,
6,බලයා,Skipjack tuna,690,975,812.5,-0.16666666666666666,0.17753623188405798, , , , , ,,,,
7,කෙළවල්ලා,Yellowfin tuna,1333.33,1316.6666666666667,1316.67,2.5316455696179504e-06,-0.012495031237577985, , ,, , ,,,,
8,සාලයා (මට්ට),Sardinella,316.67,485.7142857142857,264.2857142857143,-0.4558823529411765,-0.16542231886280903,,,, , ,,,,
9,මෝරා,Sharks,1000,1160,1166.6666666666667,0.005747126436781674,0.16666666666666674,,, , , , ,,,
10,හුරුල්ලා,Herrings,712.5,835.7142857142857,760.7142857142857,-0.08974358974358974,0.06766917293233075,,,, ,,, ,,
11,කුම්බලා,Indian Mackerel,758.33,1110,950,-0.14414414414414414,0.2527527593527883,,,,,,,,,
12,කාරල්ලා,Pony fish,291.67,325,356.25,0.09615384615384616,0.22141461240442958,, , , ,, ,,,
13,කටුවල්ලා,Katuwalla,600,633.33,400,-0.36841772851436067,-0.3333333333333333,, , , ,, ,,, 
14,හාල්මැස්සා,Anchovy,500,583.3333333333334,400,-0.31428571428571433,-0.2,,, , , , ,,,
15,ඉස්සා (M),"Prawns (M) 3""",1625,1992.857142857143,1828.5714285714287,-0.08243727598566304,0.12527472527472533,, , , ,,,,,
16, කොප්පරා,Marlins,2375,2242.8571428571427,2021.4285714285713,-0.09872611464968149,-0.14887218045112785,, , , ,, ,,,
17,අලගොඩුවා,Frigate tuna(L),516.63,883.33,800,-0.09433620504228322,0.5484969901089755,,, ,,,,,,
18,ඇටවල්ලා,Kawakawa,775,1050,1066.67,0.015876190476190547,0.37634838709677426,,, , , , , ,,
19,ඇටිස්සා,Red Bream(L),1250,1366.6666666666667,1271.4285714285713,-0.0696864111498259,0.017142857142857064,,,,,,,,,
20,බෝල්ලා,Big eye scade,700,900,658.3333333333334,-0.2685185185185185,-0.05952380952380947,,,, , ,,,,
21,ගින්නටි පරව්,Ginnati Paraw,950,1250,1233.33,-0.013336000000000058,0.2982421052631578,, , ,, , ,,,
22,හබරලි,Needle fish,812.5,1007.1428571428571,985.7142857142857,-0.021276595744680868,0.21318681318681312, , , , , , ,,,
23,හැඩැල්ලා,Indian Anchovies,1300,1300,1140,-0.12307692307692308,-0.12307692307692308,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1180,1450,1114.2857142857142,-0.23152709359605916,-0.055690072639225235,, , , ,, ,,,
25,ලින්නා,Indian Scad(L),541.67,821.4285714285714,685.7142857142857,-0.1652173913043479,0.26592627561852367,, , ,,,,,,
26,ලින්නා,Indian Scad(S),466.67,735,558.3333333333334,-0.24036281179138316,0.19642002557124597,,,, ,,,, ,
27,ලේන පරව්,Rainbow Runner,566.67,737.5,628.5714285714286,-0.1476997578692494,0.1092371725544472,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,690,1150,928.5714285714286,-0.19254658385093168,0.3457556935817805,,, , , ,,,, 
29,සූඩයා,White Sardinella,235,385,175,-0.5454545454545454,-0.2553191489361702, ,, ,,, , ,,
30,දැල්ලා,Squids /Cuttle fish(Peeli),1533.33,1635.7142857142858,1571.4285714285713,-0.03930131004366822,0.024846948425043144,,,,, , ,,,
31,කකුළුවා(L),Sea Crabs(L),2230,2325,2116.6666666666665,-0.08960573476702516,-0.05082212257100156,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,350,,,,,,,, ,,, ,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,
,,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,, ,,,,
