Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2022,2023,2023,"% Change 4th week of May 2023, compared to:",
Sinhala Name,,Common Name,Average of 4th week of May,Average of 3rd week of May,Average of 4th week of May,Last week ,Last Year
1,තෝරා,Seer,3120,3515,3395,-0.034139402560455195,0.08814102564102565
2,පරව් (ලොකු),Trevally (L),2395,2548,2810,0.10282574568288853,0.1732776617954071
3,ගල්මාළු (ලොකු),Rock Fish (L),,2390,2420,0.012552301255230125,
4,තලපත්,Sail fish,2392,3260,3398.33,0.04243251533742329,0.4207065217391304
5,බලයා,Skipjack tuna,1720,1720,1737,0.009883720930232558,0.009883720930232558
6,කෙළවල්ලා,Yellowfin tuna,2395,2980,2997,0.005704697986577181,0.251356993736952
7,සාලයා (මට්ට),Sardinella,722.5,710,732,0.030985915492957747,0.01314878892733564
8,මෝරා,Shark,1780,1880,2167,0.15265957446808512,0.21741573033707864
9,හුරුල්ලා,Herrings,1100,1218,1230,0.009852216748768473,0.11818181818181818
10,කුම්බලා,Indian mackerel,1360,1357,1500,0.105379513633014,0.10294117647058823
11,කාරල්ලා,Pony fish,,,,,
12,කටුවල්ලා,Katuwalla,,,,,
13,හාල්මැස්සා,Anchovies,900,920,813,-0.11630434782608695,-0.09666666666666666
14,ඉස්සා (M),Prawns (M),1505,1774,1791.67,0.009960541149943672,0.19047840531561466
15, කොප්පරා,Marlins,,3580,3880,0.08379888268156424,
16,අලගොඩුවා,Frigate tuna,1160,1053,1210,0.14909781576448244,0.04310344827586207
17,ඇටවල්ලා,Kawakawa,1200,1360,1486.67,0.093139705882353,0.23889166666666672
18,ඇටිස්සා,Red Bream(L),,,,,
19,බෝල්ලා,Big eye scade,1230,1365,1492.5,0.09340659340659341,0.21341463414634146
20,ගින්නටි පරව්,Ginnati paraw,,1833,1746.67,-0.047097654118930674,
21,හබරලි,Needle fish,,,,,
22,හැඩැල්ලා,Indian Anchovy,1666.66,1925,1970,0.023376623376623377,0.18200472801891202
23,ජීලාවා,Barracuda,,2340,2415,0.03205128205128205,
24,ලින්නා,Indian Scade,1020,1277,1393.33,0.09109631949882531,0.36600980392156857
25,ලේන පරව්,Rainbow runner,1200,1380,1520,0.10144927536231885,0.26666666666666666
26,සුද්දා,Threadfin bream,1230,1645,1663,0.01094224924012158,0.35203252032520327
27,සූඩයා,White Sardinella,,440,460,0.045454545454545456,
28,දැල්ලා,Cuttle fish,1540,2083,2125,0.020163226116178587,0.37987012987012986
29,කකුළුවා,Sea Crabs(L),2666.66,2487,2590,0.04141535987133092,-0.02874757186892962
30,තිලාපියා,Thilapia (M),900,1100,1190,0.08181818181818182,0.32222222222222224
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,
Maharagama and Dematagoda fish markets.,,,,,,,
,,,,,,, 
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,, ,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
