--- 01-Wholesale.csv ---

Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2023,2024,,% Change   compared to:4th week of Nov. 2024,, , ,, , ,,,,
Sinhala Name,,Common Name,4th  week of Nov.,3rd  week of Nov.,4th  week of Nov.,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (L),1620,1850,1835.71,-0.007724324324324305,0.13315432098765434,, , , ,,, , ,
2,පරව් (ලොකු),Trevally (L),975,1050,1257.142857142857,0.19727891156462582,0.28937728937728935,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),810,1200,1150,-0.041666666666666664,0.41975308641975306, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),560,780,850,0.08974358974358974,0.5178571428571429,, , , , , ,,,
5,තලපත්,Sail fish,1441.67,1766.6666666666667,1764.2857142857142,-0.0013477088948787859,0.22377916880126114,,,,, ,,,,
6,බලයා,Skipjack tuna,641.67,758.3333333333334,721.4285714285714,-0.04866562009419155,0.12429842665010284, ,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1083.33,1358.3333333333333,1341.6666666666667,-0.012269938650306638,0.2384653491241513, ,,,, ,,,,
8,සාලයා (මට්ට),Sardinella,260.83,345,407.14,0.18011594202898545,0.5609400759115133,,,,,,,,,
9,මෝරා,Sharks,816.67,990,975,-0.015151515151515152,0.1938726780707018,,, ,, , ,,,
10,හුරුල්ලා,Herrings,455,933.33,725,-0.22321151146968385,0.5934065934065934,,,,,,,,,
11,කුම්බලා,Indian Mackerel,433.31,658.3333333333334,712.5,0.08227848101265817,0.6443193095012808,,,,,,,,,
12,කාරල්ලා,Pony fish,207.5,225,233.33,0.037022222222222276,0.12448192771084343,,,, ,,,,,
13,කටුවල්ලා,Katuwalla,225,350,366.6666666666667,0.04761904761904767,0.6296296296296298,, , ,,,,,, 
14,හාල්මැස්සා,Anchovy,350,293.75,375,0.2765957446808511,0.07142857142857142,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1300,1600,1700,0.0625,0.3076923076923077,,, ,,,,,,
16, කොප්පරා,Marlins,1766.66,2183.3333333333335,2150,-0.015267175572519153,0.21698572447443193,, ,,,, ,,,
17,අලගොඩුවා,Frigate tuna(L),583.33,683.3333333333334,650,-0.0487804878048781,0.11429208166903804,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,758.33,770,787.5,0.022727272727272728,0.038466103147706085,,, ,,,,,,
19,ඇටිස්සා,Red Bream(L),840,1160,1316.6666666666667,0.13505747126436787,0.5674603174603176,,,,,,,,,
20,බෝල්ලා,Big eye scade,416.67,600,650,0.08333333333333333,0.5599875200998391,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,679.17,760,1000,0.3157894736842105,0.4723854116053419,, ,,, ,,,,
22,හබරලි,Needle fish,733.33,783.3333333333334,745,-0.048936170212766,0.015913708698675845,, , , , ,,,,
23,හැඩැල්ලා,Indian Anchovies,1237.5,1340,1360,0.014925373134328358,0.09898989898989899,, , , , ,,,,
24,ජීලාවා,Barracuda(L),925,1141.6666666666667,1241.6666666666667,0.0875912408759124,0.3423423423423424,,,,,,,,,
25,ලින්නා,Indian Scad(L),471.67,620.8333333333334,650,0.04697986577181202,0.3780821336951682,,,,,,,,,
26,ලින්නා,Indian Scad(S),376.67,525,512.5,-0.023809523809523808,0.36060742825284725,,,,,,,, ,
27,ලේන පරව්,Rainbow Runner,570.83,566.6666666666666,571.43,0.008405882352941155,0.0010511010283270133,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,550,600,612.5,0.020833333333333332,0.11363636363636363,,, ,,,,,, 
29,සූඩයා,White Sardinella,190,230,233.33333333333334,0.014492753623188448,0.22807017543859653, ,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1583.33,1450,1621.4285714285713,0.11822660098522161,0.02406230629658467,,,,, ,,,,
31,කකුළුවා(L),Sea Crabs(L),1970,1933.3333333333333,2030,0.050000000000000044,0.030456852791878174,,,, ,,,,,
32,තිලාපියා,Tilapia (M),425,,500,,0.17647058823529413,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,

--- 02-Retail.csv ---

Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2023,2024,,Compared to Average of 4th week of  Nov. 2024,, ,,,,,,,
Sinhala Name,,Common Name,Average of 4th week of  Nov.,Average of 3rd week of  Nov.,Average of 4th week of  Nov.,Last week ,Last Year,, , ,,,,, 
1,තෝරා,Seer,3593.33,3590,3675,0.023676880222841225,0.022728221454750907,, , ,, ,,,
2,පරව් (ලොකු),Trevally (L),2120,2426.67,2645,0.08997103025957379,0.24764150943396226, , ,, ,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),1890,2240,2330,0.04017857142857143,0.2328042328042328,, ,,,,,,
4,තලපත්,Sail fish,2597,2910,2903.33,-0.0022920962199312967,0.11795533307662685,,, ,,,,,
5,බලයා,Skipjack tuna,1207,1166.67,1288,0.10399684572329787,0.06710853355426678,,,,,,,,
6,කෙළවල්ලා,Yellowfin tuna,1996,2426,2463.33,0.015387469084913407,0.2341332665330661,,, ,,,, ,
7,සාලයා (මට්ට),Sardinella,530,592.5,696,0.17468354430379746,0.3132075471698113,,, ,,, ,,
8,මෝරා,Shark,1650,1870,1870,0,0.13333333333333333,,,,,,,,
9,හුරුල්ලා,Herrings,712,1113.33,1040,-0.06586546666307377,0.4606741573033708,,,,,,,,
10,කුම්බලා,Indian mackerel,810,1085,1090,0.004608294930875576,0.345679012345679,,,,,,,,
11,කාරල්ලා,Pony fish,400,490,495,0.01020408163265306,0.2375,,, ,,,,,
12,කටුවල්ලා,Katuwalla,,680,700,0.029411764705882353, ,,,,,,,,
13,හාල්මැස්සා,Anchovies,,580,640,0.10344827586206896,,,,,,,,,
14,ඉස්සා (M),Prawns (M),1795,1980,1990,0.005050505050505051,0.10863509749303621,,,,,,,,
15, කොප්පරා,Marlins,2980,3593.33,3580,-0.003709650936596396,0.20134228187919462,,,,,,,,
16,අලගොඩුවා,Frigate tuna,920,1010,1060,0.04950495049504951,0.15217391304347827,,,,,,,,
17,ඇටවල්ලා,Kawakawa,960,1020,1150,0.12745098039215685,0.19791666666666666,,,,,,,,
18,ඇටිස්සා,Red Bream(L),1610,1860,1960,0.053763440860215055,0.21739130434782608,,,,,,,,
19,බෝල්ලා,Big eye scade,705,980,1150,0.17346938775510204,0.6312056737588653,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1010,1073.33,,,,,, ,,, ,,
21,හබරලි,Needle fish,1030,1040,1070,0.028846153846153848,0.038834951456310676,,,,,,,,
22,හැඩැල්ලා,Indian Anchovy,1530,1755,2006.67,0.14340170940170943,0.3115490196078432,,,,,,,,
23,ජීලාවා,Barracuda,1813,1915,2033.33,0.06179112271540466,0.1215278543849972,,,,,,,,
24,ලින්නා,Indian Scade,772,820,990,0.2073170731707317,0.2823834196891192,,,,,,,,
25,ලේන පරව්,Rainbow runner,940,895,905,0.0111731843575419,-0.03723404255319149,,,,,,,,
26,සුද්දා,Threadfin bream,933.33,946.66,952,0.005640884794963379,0.020003642870153063,,,,,,,,
27,සූඩයා,White Sardinella,330,340,383.33,0.1274411764705882,0.16160606060606056,,,,,,,,
28,දැල්ලා,Cuttle fish,2180,1966.67,2120,0.07796427463682261,-0.027522935779816515,,,,,,,,
29,කකුළුවා,Sea Crabs(L),2440,2486.67,2495,0.0033498614613116846,0.022540983606557378,,,,,,,,
30,තිලාපියා,Thilapia (M),850,960,1040,0.08333333333333333,0.2235294117647059,,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,, ,,,,,, ,,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,,
,,,,,,,, ,,,, ,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
