--- 01-Wholesale.csv ---

Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2023,2024,,% Change   compared to:4th week of Dec. 2024,, , ,, , ,,,,
Sinhala Name,,Common Name,4th  week of Dec.,3rd  week of Dec.,4th  week of Dec.,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (L),2391.67,1870,1900,0.016042780748663103,-0.20557602010310788,, , , ,, , , ,
2,පරව් (ලොකු),Trevally (L),1340,1280,1164.2857142857142,-0.09040178571428577,-0.13113006396588492,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1225,1180,1260,0.06779661016949153,0.02857142857142857, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),950,860,960,0.11627906976744186,0.010526315789473684,, , , , , ,,,
5,තලපත්,Sail fish,1725,1814.2857142857142,1750,-0.0354330708661417,0.014492753623188406,,,,, ,,,,
6,බලයා,Skipjack tuna,883.33,707.1428571428571,678.5714285714286,-0.04040404040404038,-0.23180303106265096, ,, ,, ,,,,
7,කෙළවල්ලා,Yellowfin tuna,1320,1316.6666666666667,1185.7142857142858,-0.09945750452079566,-0.10173160173160169, ,,,, ,,,,
8,සාලයා (මට්ට),Sardinella,383.33,369.1666666666667,335.7142857142857,-0.09061593034505001,-0.12421598697131522,,,,,,,,,
9,මෝරා,Sharks,1000,980,983.3333333333334,0.0034013605442177255,-0.01666666666666663,,, ,, , ,,,
10,හුරුල්ලා,Herrings,720.83,863.3333333333334,733.3333333333334,-0.15057915057915058,0.017345744951421736,,,,,,,,,
11,කුම්බලා,Indian Mackerel,770.83,975,790,-0.18974358974358974,0.024869296732093923,,,,,,,,,
12,කාරල්ලා,Pony fish,329.17,229.16666666666666,230,0.003636363636363678,-0.30127289850229366,, ,, ,,,,,
13,කටුවල්ලා,Katuwalla,525,566.6666666666666,396.25,-0.300735294117647,-0.24523809523809523,, , ,,, ,,, 
14,හාල්මැස්සා,Anchovy,450,387.5,376.6666666666667,-0.02795698924731178,-0.16296296296296292,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1391.67,1889.2857142857142,1742.857142857143,-0.07750472589792055,0.2523494383418072,,, ,,,,,,
16, කොප්පරා,Marlins,2033.33,2241.6666666666665,2128.5714285714284,-0.05045140732873074,0.046840123625495375,, ,,,, ,,,
17,අලගොඩුවා,Frigate tuna(L),743.75,700,660,-0.05714285714285714,-0.11260504201680673,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,912.5,881.25,760,-0.1375886524822695,-0.16712328767123288,,, , , ,,,,
19,ඇටිස්සා,Red Bream(L),1333.33,1208.3333333333333,1214.2857142857142,0.004926108374384246,-0.08928343749430802,,,,,,,,,
20,බෝල්ලා,Big eye scade,775,795.8333333333334,745,-0.06387434554973827,-0.03870967741935484,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,1120,1025,1012.5,-0.012195121951219513,-0.09598214285714286,, ,,, ,,,,
22,හබරලි,Needle fish,1066.67,940,878.5714285714286,-0.06534954407294835,-0.1763418596459744,, , , , ,,,,
23,හැඩැල්ලා,Indian Anchovies,1400,1933.3333333333333,1735.7142857142858,-0.10221674876847284,0.23979591836734698,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1320,1190,1157.142857142857,-0.027611044417767135,-0.1233766233766234,,,,,,,,,
25,ලින්නා,Indian Scad(L),733.33,746.4285714285714,746.4285714285714,0,0.01786176950154965,,,,,,,,,
26,ලින්නා,Indian Scad(S),637.5,525,604.1666666666666,0.15079365079365073,-0.05228758169934646,,,,,,,, ,
27,ලේන පරව්,Rainbow Runner,731.67,691.6666666666666,710.7142857142857,0.027538726333907044,-0.028640936878256994,,, , ,, ,,,
28,සුද්දා,Threadfin  Bream,1100,960,792.857142857143,-0.1741071428571427,-0.2792207792207791,,, ,,,,,, 
29,සූඩයා,White Sardinella,290,254.16666666666666,213.57142857142858,-0.15971896955503506,-0.2635467980295566, ,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1558.33,1632.142857142857,1657.142857142857,0.015317286652078774,0.06340945572687248,,,,, ,,,,
31,කකුළුවා(L),Sea Crabs(L),2091.67,1758.3333333333333,1910,0.08625592417061616,-0.08685404485411181,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,,,,,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,

--- 02-Retail.csv ---

Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2023,2024,,Compared to Average of 4th week of Dec . 2024,, ,,,,,,,
Sinhala Name,,Common Name,Average of 4th week of  Dce.,Average of 3rd week of  Dce.,Average of 4th week of  Dce.,Last week ,Last Year,, , ,,,,, 
1,තෝරා,Seer,4330,4080,3910,-0.041666666666666664,-0.09699769053117784,, , ,, ,,,
2,පරව් (ලොකු),Trevally (L),2537,2386.67,2246.67,-0.05865913595092744,-0.1144383129680725, , ,, ,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2227,2190,2260,0.0319634703196347,0.014818140996856757,, ,,,,,,
4,තලපත්,Sail fish,2640,2990,2840,-0.05016722408026756,0.07575757575757576,,, ,,,,,
5,බලයා,Skipjack tuna,1420,1173.33,1150,-0.019883579214713617,-0.19014084507042253,,,,,,,,
6,කෙළවල්ලා,Yellowfin tuna,2330,2390,2173.33,-0.09065690376569041,-0.06724034334763952,,, ,,,, ,
7,සාලයා (මට්ට),Sardinella,593,673.33,610,-0.09405492106396572,0.02866779089376054,,, ,,, ,,
8,මෝරා,Shark,1660,1990,1888,-0.05125628140703518,0.13734939759036144,,,,,,,,
9,හුරුල්ලා,Herrings,1028,1160,1106.67,-0.04597413793103442,0.07652723735408568,,,,,,,,
10,කුම්බලා,Indian mackerel,1103,1120,966.67,-0.13690178571428574,-0.12359927470534908,,,,,,,,
11,කාරල්ලා,Pony fish,,,,,,,, ,,,,,
12,කටුවල්ලා,Katuwalla,,,,, ,,,,,,,,
13,හාල්මැස්සා,Anchovies,760,710,730,0.028169014084507043,-0.039473684210526314,,,,,,,,
14,ඉස්සා (M),Prawns (M),1976,2330,2266.67,-0.027180257510729583,0.14710020242914984,,,,,,,,
15, කොප්පරා,Marlins,3165,3590,3173,-0.11615598885793872,0.002527646129541864,,,,,,,,
16,අලගොඩුවා,Frigate tuna,1123,1050,1025,-0.023809523809523808,-0.08726625111308994,,,,,,,,
17,ඇටවල්ලා,Kawakawa,1193,1093.33,1040,-0.04877758773654792,-0.12824811399832356,,,,,,,,
18,ඇටිස්සා,Red Bream(L),1860,1850,1800,-0.02702702702702703,-0.03225806451612903,,,,,,,,
19,බෝල්ලා,Big eye scade,1090,1060,1020,-0.03773584905660377,-0.06422018348623854,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1240,,1150,,-0.07258064516129033,,, ,,, ,,
21,හබරලි,Needle fish,,1106.67,1040,-0.060243794446402335,,,,,,,,,
22,හැඩැල්ලා,Indian Anchovy,1798,2340,2225,-0.049145299145299144,0.2374860956618465,,,,,,,,
23,ජීලාවා,Barracuda,2360,2290,2140,-0.06550218340611354,-0.09322033898305085,,,,,,,,
24,ලින්නා,Indian Scade,1017,926.66,980,0.05756156519111652,-0.03638151425762045,,,,,,,,
25,ලේන පරව්,Rainbow runner,1130,1025,950,-0.07317073170731707,-0.1592920353982301,,,,,,,,
26,සුද්දා,Threadfin bream,1340,1095,1040,-0.0502283105022831,-0.22388059701492538,,,,,,,,
27,සූඩයා,White Sardinella,420,405,380,-0.06172839506172839,-0.09523809523809523,,,,,,,,
28,දැල්ලා,Cuttle fish,2108,2100,2120,0.009523809523809525,0.0056925996204933585,,,,,,,,
29,කකුළුවා,Sea Crabs(L),2108,2480,2493.33,0.005374999999999971,0.1827941176470588,,,,,,,,
30,තිලාපියා,Thilapia (M),890,980,,,,,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,, ,,,,,, ,,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,,
,,,,,,,, ,,,, ,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
