--- 01-Wholesale.csv ---

Table  1 :  Change in  Wholesale  Prices at Peliyagoda Fish Market (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
Variety,,,2023,2024,,% Change   compared to:2nd week of Aug. 2024,, , ,, ,,,,,
Sinhala Name,,Common Name,2nd  week of July,1st  week of July,2nd  week of July,Last week ,Last Year,, , , , ,,,,
1,තෝරා,Seer (L),2485.714285714286,1800,1764.29,-0.01983888888888891,-0.2902281609195403,, , ,,,, , ,
2,පරව් (ලොකු),Trevally (L),1379.1666666666667,1200,914.29,-0.2380916666666667,-0.3370706948640484,  , , , , ,, ,,
3,ගල්මාළු (ලොකු),Rock fish (L),1166.6666666666667,1250,1066.67,-0.14666399999999993,-0.08571142857142856, , , , ,,,,,
4,ගල්මාළු (පොඩි),Rock fish (S),940,1000,787.5,-0.2125,-0.1622340425531915,, , , , , ,,,
5,තලපත්,Sail fish,1885.7142857142858,1707.14,1435.71,-0.15899691882329514,-0.23863863636363636,,,,, ,,,,
6,බලයා,Skipjack tuna,907.1428571428571,714.29,689.29,-0.034999790001259995,-0.24015275590551183, ,, ,, , ,,,
7,කෙළවල්ලා,Yellowfin tuna,1280,1328.57,1175,-0.1155904468714482,-0.08203125, ,,,,,,,,
8,සාලයා (මට්ට),Sardinella,482.14285714285717,366.67,271.43,-0.25974309324460687,-0.4370340740740741,,,,,,,,,
9,මෝරා,Sharks,1083.3333333333333,1025,950,-0.07317073170731707,-0.12307692307692301,,, ,, , ,,,
10,හුරුල්ලා,Herrings,625,700,560.71,-0.19898571428571424,-0.10286399999999994,,,,,,,,,
11,කුම්බලා,Indian Mackerel,971.4285714285714,814.29,767.66,-0.057264610888012865,-0.2097617647058824,,,,,,,,,
12,කාරල්ලා,Pony fish,470,365,270,-0.2602739726027397,-0.425531914893617,,,,,,,,,
13,කටුවල්ලා,Katuwalla,500,437.5,475,0.08571428571428572,-0.05,,, ,,,,,,
14,හාල්මැස්සා,Anchovy,400,412.5,454.17,0.10101818181818185,0.13542500000000005,,, ,,,,,,
15,ඉස්සා (M),"Prawns (M) 3""",1378.5714285714287,1571.43,1557.14,-0.009093628096701707,0.12953160621761658,,,,,,,,,
16, කොප්පරා,Marlins,2400,2185.71,1921.43,-0.12091265538429159,-0.19940416666666663,, ,,,,,,,
17,අලගොඩුවා,Frigate tuna(L),771.4285714285714,479.17,570,0.18955694221257588,-0.2611111111111111,,,,,,,,,
18,ඇටවල්ලා,Kawakawa,878.5714285714286,678.57,678.57,0,-0.22764390243902433,,, ,,,,,,
19,ඇටිස්සා,Red Bream(L),1300,1285.71,1244.29,-0.03221566294109875,-0.04285384615384618,,,,,,,,,
20,බෝල්ලා,Big eye scade,887.5,700,662.5,-0.05357142857142857,-0.2535211267605634,,,, ,,,,,
21,ගින්නටි පරව්,Ginnati Paraw,1183.3333333333333,1114.29,1010,-0.09359322976962905,-0.14647887323943656,, ,,, ,,,,
22,හබරලි,Needle fish,1028.5714285714287,857.14,785.71,-0.08333527778425923,-0.23611527777777783,,, ,,,,,,
23,හැඩැල්ලා,Indian Anchovies,1225,1100,1150,0.045454545454545456,-0.061224489795918366,, , , , ,,,,
24,ජීලාවා,Barracuda(L),1283.3333333333333,1108.33,1108.33,0,-0.13636623376623377,,, ,,,,,,
25,ලින්නා,Indian Scad(L),746.4285714285714,522.14,475,-0.09028229976634616,-0.36363636363636365,,, ,,,,,,
26,ලින්නා,Indian Scad(S),642.8571428571429,460,385,-0.16304347826086957,-0.40111111111111114,,,,  ,,,,,
27,ලේන පරව්,Rainbow Runner,864.2857142857143,542.86,528.57,-0.02632354566554906,-0.3884314049586777,,, ,,,,,,
28,සුද්දා,Threadfin  Bream,1175,835.71,764.29,-0.08546026731761026,-0.34954042553191494,,, ,,,,,, 
29,සූඩයා,White Sardinella,398,238.33,218.57,-0.08291025049301397,-0.45082914572864324,,,,,, , ,,
30,දැල්ලා,Squids /Cuttle fish,1640,1528.57,1528.57,0,-0.06794512195121954,,,,,,,,,
31,කකුළුවා(L),Sea Crabs(L),2333.3333333333335,1950,2210,0.13333333333333333,-0.05285714285714292,,,, ,,,,,
32,තිලාපියා,Tilapia (M),,,510,, ,,,,,,,,,
"Abbreviations :  L - Large, M - Medium, S - Small",,,,,,,,,,,,,,,,

--- 02-Retail.csv ---

Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Variety,,,2023,2024,,Compared to Average of 2nd week of  Aug. 2024,, ,,,,,,,
Sinhala Name,,Common Name,Average of 2nd week of  Aug.,Average of 1st week of  Aug.,Average of 2nd week of  Aug.,Last week ,Last Year,, ,, ,,,,
1,තෝරා,Seer,4132,3816.67,3626.67,-0.04978161591125248,-0.12229670861568247,, ,, ,, ,,
2,පරව් (ලොකු),Trevally (L),2896,2395,2170,-0.09394572025052192,-0.2506906077348066, , , ,,,,,
3,ගල්මාළු (ලොකු),Rock Fish (L),2120,2040,2006.67,-0.016338235294117612,-0.053457547169811284,, ,,,,,,
4,තලපත්,Sail fish,3096,3056,2836,-0.07198952879581152,-0.08397932816537468,,, ,,,,,
5,බලයා,Skipjack tuna,1680,1306.67,1190,-0.08928803753051655,-0.2916666666666667,,, ,,,,,
6,කෙළවල්ලා,Yellowfin tuna,2576,2471.67,2116,-0.14389865961070858,-0.17857142857142858,,, , ,,,, 
7,සාලයා (මට්ට),Sardinella,813.33,673.33,628,-0.06732211545601717,-0.2278656879741311,,,, ,,, ,
8,මෝරා,Shark,,1913.33,1710,-0.10627021998296161,,,,,,,,,
9,හුරුල්ලා,Herrings,1175,964,828,-0.14107883817427386,-0.29531914893617023,,,,,,,,
10,කුම්බලා,Indian mackerel,1206.67,1260,1107.5,-0.12103174603174603,-0.08218485584293972,,,,,,,,
11,කාරල්ලා,Pony fish,660,480,473.33,-0.013895833333333366,-0.2828333333333334,,,,,,,,
12,කටුවල්ලා,Katuwalla,,,,, ,,,,,,,,
13,හාල්මැස්සා,Anchovies,906.67,856,,,,,,,,,,,
14,ඉස්සා (M),Prawns (M),1826.67,1973.33,1920,-0.027025383488823426,0.051092972458079415,,,,,,,,
15, කොප්පරා,Marlins,3880,3495,3293.33,-0.057702432045779704,-0.1512036082474227,,,,,,,,
16,අලගොඩුවා,Frigate tuna,1006.67,813.33,820,0.008200853282185531,-0.18543316081734826,,,,,,,,
17,ඇටවල්ලා,Kawakawa,1115,926.67,940,0.014384840342300972,-0.15695067264573992,,,,,,,,
18,ඇටිස්සා,Red Bream(L),,1780,1820,0.02247191011235955,,,, ,,,,,
19,බෝල්ලා,Big eye scade,1160,1090,1100,0.009174311926605505,-0.05172413793103448,,,,,,,,
20,ගින්නටි පරව්,Ginnati paraw,1866.67,1506.67,1460,-0.03097559518673636,-0.2178585395383223,,,, ,,, ,
21,හබරලි,Needle fish,,1160,1140,-0.017241379310344827,,,, ,,,,,
22,හැඩැල්ලා,Indian Anchovy,1405,1530,1416,-0.07450980392156863,0.007829181494661922,,,,,,,,
23,ජීලාවා,Barracuda,2040,2093.33,2244,0.0719762292615116,0.1,,,,,,,,
24,ලින්නා,Indian Scade,990,770,733,-0.048051948051948054,-0.2595959595959596,,,,,,,,
25,ලේන පරව්,Rainbow runner,1198.33,920,893.33,-0.028989130434782562,-0.25452087488421377,,,,,,,,
26,සුද්දා,Threadfin bream,1440,1295,1113.33,-0.14028571428571435,-0.22685416666666672,,,,,,,,
27,සූඩයා,White Sardinella,580,370,370,0,-0.3620689655172414,,,,,,,,
28,දැල්ලා,Cuttle fish,1790,2060,2000,-0.02912621359223301,0.11731843575418995,,,,,,,,
29,කකුළුවා,Sea Crabs(L),,2695,2740,0.016697588126159554,,,,,,,,,
30,තිලාපියා,Thilapia (M),1110,980,980,0,-0.11711711711711711,,,,,,,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,,,,,, ,,,
Maharagama and Dematagoda fish markets.,,,,,,,,,,,,,,,
,,,,,,, ,,,,,,,,
,,,,,,,,,,,,, ,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
